match_id,minute,period,home_team,away_team,home_score,away_score,stage,detected_type,player,team,llm_commentary,model,agent_model,momentum_used,generated_at
3942227,110,4,England,Switzerland,1,1,Quarter-finals,General,Eberechi Eze,England,"[General] England in control in midfield, dictating the pace of extra time.",gpt-4o-mini,gpt-4o,False,2025-12-29T15:05:25.401718
3942227,111,4,England,Switzerland,1,1,Quarter-finals,General,Remo Freuler,Switzerland,"[General] Switzerland asserting control in midfield, maintaining pressure on England.",gpt-4o-mini,gpt-4o,True,2025-12-29T15:05:30.179104
3942227,112,4,England,Switzerland,1,1,Quarter-finals,Shot (Off T),Fabian Lukas Schär,Switzerland,[Shot Missed] Attempt missed. Fabian Lukas Schär's right-footed shot from the left side of the box goes wide.,gpt-4o-mini,gpt-4o,False,2025-12-29T15:05:32.244461
3942227,113,4,England,Switzerland,1,1,Quarter-finals,General,Michel Aebischer,Switzerland,"[General] Switzerland showing increased momentum, pressing England as the match nears its conclusion.",gpt-4o-mini,gpt-4o,True,2025-12-29T15:05:35.967638
3942227,114,4,England,Switzerland,1,1,Quarter-finals,Substitution,Phil Foden,England,[Substitution] Substitution for England. Phil Foden makes way for Trent Alexander-Arnold. Tactical change in extra time.,gpt-4o-mini,gpt-4o,False,2025-12-29T15:05:37.003199
3942227,115,4,England,Switzerland,1,1,Quarter-finals,General,Bukayo Saka,England,"[General] England in control of midfield, dictating the pace of the game.",gpt-4o-mini,gpt-4o,False,2025-12-29T15:05:40.667551
3942227,116,4,England,Switzerland,1,1,Quarter-finals,Shot (Post),Xherdan Shaqiri,Switzerland,[Shot Missed] Shaqiri hits the post with a left-footed effort from close range!,gpt-4o-mini,gpt-4o,False,2025-12-29T15:05:42.090889
3942227,117,4,England,Switzerland,1,1,Quarter-finals,Substitution,Michel Aebischer,Switzerland,"[Substitution] Double change for Switzerland. Aebischer and Freuler off, Amdouni and Sierro on.",gpt-4o-mini,gpt-4o,False,2025-12-29T15:05:43.243708
3942227,118,4,England,Switzerland,1,1,Quarter-finals,Shot (Off T),Silvan Widmer,Switzerland,[Shot Saved] Amdouni's effort saved! Switzerland ramping up the pressure.,gpt-4o-mini,gpt-4o,False,2025-12-29T15:05:44.586608
3942227,119,4,England,Switzerland,1,1,Quarter-finals,General,Ricardo Iván Rodríguez Araya,Switzerland,"[General] England in control in midfield, looking to find a late winner.",gpt-4o-mini,gpt-4o,False,2025-12-29T15:05:48.578669
3942227,120,4,England,Switzerland,1,1,Quarter-finals,General,John Stones,England,"[General] England in control in midfield, dominating the last two minutes of extra time.",gpt-4o-mini,gpt-4o,False,2025-12-29T15:05:49.697049
3942227,121,4,England,Switzerland,1,1,Quarter-finals,General,,Switzerland,"[General] England in control, dominating possession for the last three minutes.",gpt-4o-mini,gpt-4o,False,2025-12-29T15:05:50.690560
3942227,120,5,England,Switzerland,1,0,Quarter-finals,Penalty 1,Cole Palmer,England,[Penalty 1] Cole Palmer (England) scores! England leads 1-0 in the shootout.,gpt-4o-mini,gpt-4o,False,2025-12-29T15:05:51.936438
3942227,121,5,England,Switzerland,1,0,Quarter-finals,Penalty 2,Manuel Obafemi Akanji,Switzerland,"[Penalty 2] Akanji (Switzerland) - Saved! England maintains the lead, 1-0 in the shootout.",gpt-4o-mini,gpt-4o,False,2025-12-29T15:05:53.851334
3942227,121,5,England,Switzerland,2,0,Quarter-finals,Penalty 3,Jude Bellingham,England,[Penalty 3] Jude Bellingham (England) scores! England leads 2-0 in the shootout against Switzerland.,gpt-4o-mini,gpt-4o,False,2025-12-29T15:05:55.048660
3942227,122,5,England,Switzerland,2,1,Quarter-finals,Penalty 4,Fabian Lukas Schär,Switzerland,[Penalty 4] Schär (Switzerland) converts! Shootout score: England 2-1 Switzerland.,gpt-4o-mini,gpt-4o,False,2025-12-29T15:05:56.363902
3942227,123,5,England,Switzerland,3,1,Quarter-finals,Penalty 5,Bukayo Saka,England,[Penalty 5] Bukayo Saka (England) scores! England leads 3-1 in the shootout against Switzerland.,gpt-4o-mini,gpt-4o,False,2025-12-29T15:05:57.426273
3942227,124,5,England,Switzerland,3,2,Quarter-finals,Penalty 6,Xherdan Shaqiri,Switzerland,[Penalty 6] Xherdan Shaqiri (Switzerland) scores! England 3-2 Switzerland in the shootout.,gpt-4o-mini,gpt-4o,False,2025-12-29T15:05:59.358163
3942227,125,5,England,Switzerland,4,2,Quarter-finals,Penalty 7,Ivan Toney,England,[Penalty 7] Ivan Toney (England) scores! England leads 4-2 in the shootout.,gpt-4o-mini,gpt-4o,False,2025-12-29T15:06:00.618433
3942227,126,5,England,Switzerland,4,3,Quarter-finals,Penalty 8,Mohamed Zeki Amdouni,Switzerland,[Penalty 8] Amdouni (Switzerland) scores! Switzerland trails 4-3 in the shootout.,gpt-4o-mini,gpt-4o,False,2025-12-29T15:06:02.092585
3942227,127,5,England,Switzerland,5,3,Quarter-finals,Penalty 9,Trent Alexander-Arnold,England,[Penalty 9] Trent Alexander-Arnold (England) scores! England leads 5-3 in the shootout.,gpt-4o-mini,gpt-4o,False,2025-12-29T15:06:04.078457
