match_id,minute,period,event_index,home_team,away_team,home_score,away_score,stage,detected_type,player,team,location,event_count,play_patterns,event_types,rule_based_commentary,sequence_commentary,llm_commentary,model,generated_at,v3_consecutive_generals,v3_domination_team,v3_domination_streak,v3_multi_shots_count,v3_multi_shots_scenario,v3_multi_corners_count,v3_multi_fouls_count,v3_multi_subs_count,v3_multi_offsides_count,event_distance,event_phase,event_period,event_stage,has_chain,event_delivered_by,event_conceded_by,event_committed_by,event_committed_team,event_fouled_player,event_fouled_team,event_foul_committed_by,event_foul_committed_team,event_injured_player,event_injured_team,event_outcome,event_body_part,event_blocked_by,event_carded_player,event_carded_team,event_saved_by,event_player_off,event_substitution_info,event_scorer,event_assisted_by
3943043,32,1,0,Spain,England,0,0,Final,Injury,Phil Foden,England,,40,"Other(17), Regular Play(13), From Free Kick(10)","Pass(8), Ball Receipt*(8), Carry(8), Pressure(7), Ball Recovery(2)",⏸️ PLAY STOPPED - Phil Foden (England) is down injured,[32:22] ⏸️ PLAY STOPPED - Phil Foden (England) is down injured . ⏸️ PLAY STOPPED - Fabián Ruiz Peña (Spain) is down injured . Referee drops the ball,"[Injury] Phil Foden (England) is down, receiving medical attention.",gpt-4o-mini,2025-12-09T17:01:22.506862,0,,0,0,,0,0,0,0,,,,,False,,,,,,,,,Phil Foden,England,,,,,,,,,,
3943043,32,1,1,Spain,England,0,0,Final,Injury,Fabián Ruiz Peña,Spain,,40,"Other(17), Regular Play(13), From Free Kick(10)","Pass(8), Ball Receipt*(8), Carry(8), Pressure(7), Ball Recovery(2)",⏸️ PLAY STOPPED - Fabián Ruiz Peña (Spain) is down injured,[32:22] ⏸️ PLAY STOPPED - Phil Foden (England) is down injured . ⏸️ PLAY STOPPED - Fabián Ruiz Peña (Spain) is down injured . Referee drops the ball,"[Injury] Fabián Ruiz Peña (Spain) down with an injury, receiving medical attention.",gpt-4o-mini,2025-12-09T17:01:23.534443,0,,0,0,,0,0,0,0,,,,,False,,,,,,,,,Fabián Ruiz Peña,Spain,,,,,,,,,,
3943043,33,1,0,Spain,England,0,0,Final,General,Luke Shaw,England,defensive half,34,Other(34),"Pass(10), Ball Receipt*(10), Carry(8), Pressure(4), Dispossessed(1)",Luke Shaw in the duel,"[33:24] Fabián Ruiz Peña under pressure, plays a medium pass along the ground to Daniel Carvajal Ramos into the left attacking third, Daniel Carvajal Ramos under pressure, carries the ball under pressure, plays a short pass forward along the ground to Lamine Yamal Nasraoui Ebana, Lamine Yamal Nasraoui Ebana surges forward on a BRILLIANT run - BUT LOSES IT! . Luke Shaw closes down Lamine Yamal Nasraoui Ebana","[General] Spain dominating possession with 100%, controlling the midfield effectively.",gpt-4o-mini,2025-12-09T17:01:24.586564,1,,0,0,,0,0,0,0,long range,,,,False,,,,,,,,,,,,,,,,,,,,
3943043,34,1,0,Spain,England,0,0,Final,Shot (Blocked),Daniel Olmo Carvajal,Spain,edge of the box,11,From Corner(11),"Pass(3), Ball Receipt*(2), Clearance(1), Carry(1), Shot(1)","After carrying forward, Daniel Olmo Carvajal under pressure, shoots with the right foot from a DANGEROUS position - BLOCKED!","[34:07] Marc Guehi clears the danger . Nicholas Williams Arthuer under pressure, delivers the corner a dangerous short pass along the ground to Lamine Yamal Nasraoui Ebana into the DANGER ZONE, Lamine Yamal Nasraoui Ebana receives under pressure in the right attacking third under pressure, delivers the corner a dangerous medium pass back along the ground to Daniel Olmo Carvajal into the central attacking third, Daniel Olmo Carvajal under pressure, carries the ball","[Shot Blocked] Attempt blocked. Daniel Olmo's right foot shot from the edge of the box denied by Harry Kane. Open game with 11 corners total, 8 for Spain.",gpt-4o-mini,2025-12-09T17:01:26.703377,0,,0,0,,11,0,0,0,long range,,,,False,,,,,,,,,,,Blocked,Right Foot,Harry Kane,,,,,,,
3943043,35,1,0,Spain,England,0,0,Final,Corner,Harry Kane,England,defensive half,63,From Corner(63),"Carry(18), Pass(18), Ball Receipt*(17), Pressure(5), Ball Recovery(2)",Harry Kane wins the ball back,"[34:59] Crucial block by Harry Kane!, The goalkeeper deals with it . Álvaro Borja Morata Martín closes down Jordan Pickford . Harry Kane wins the ball back under pressure, carries the ball","[Corner] Corner for England. Delivered by Harry Kane, conceded by Álvaro Morata.",gpt-4o-mini,2025-12-09T17:01:27.743982,0,,0,0,,63,0,0,0,long range,,,,False,Harry Kane,Álvaro Borja Morata Martín,,,,,,,,,,,,,,,,,,
3943043,36,1,0,Spain,England,0,0,Final,General,Nicholas Williams Arthuer,Spain,left side of the box,26,"Regular Play(19), From Goal Kick(7)","Pass(9), Ball Receipt*(8), Carry(5), Pressure(3), Duel(1)","Nicholas Williams Arthuer under MASSIVE pressure, plays a dangerous medium pass back along the ground to Daniel Carvajal Ramos into the DANGER ZONE","[36:52] Rodrigo Hernández Cascante under pressure, plays a medium pass along the ground to Lamine Yamal Nasraoui Ebana into the left attacking third, Lamine Yamal Nasraoui Ebana under pressure, carries the ball under pressure, plays a medium pass forward along the ground to Nicholas Williams Arthuer, Nicholas Williams Arthuer receives under pressure in the left attacking third under pressure, carries the ball - BUT LOSES IT!","[General] Spain dominating possession with 73%, controlling the midfield effectively.",gpt-4o-mini,2025-12-09T17:01:28.592064,1,,0,0,,0,0,0,0,outside the box,,,,False,,,,,,,,,,,,,,,,,,,,
3943043,37,1,0,Spain,England,0,0,Final,General,Fabián Ruiz Peña,Spain,right side of the box,45,Regular Play(45),"Carry(11), Pass(11), Ball Receipt*(8), Pressure(4), 50/50(2)","Fabián Ruiz Peña under pressure, plays a dangerous long ball forward through the air into the central attacking third, but it goes out of play","[37:49] Fabián Ruiz Peña under pressure, carries the ball under pressure, plays a dangerous long ball forward through the air into the central attacking third, but it goes out of play . From the goal kick, Jordan Pickford under pressure, plays a short pass forward along the ground to Declan Rice","[General] Spain dominating possession with 100%, controlling the midfield for 2 minutes.",gpt-4o-mini,2025-12-09T17:01:30.118126,2,Spain,2,0,,0,0,0,0,outside the box,,,,False,,,,,,,,,,,,,,,,,,,,
3943043,38,1,0,Spain,England,0,0,Final,General,Phil Foden,England,left wing,55,"From Goal Kick(31), Regular Play(24)","Pass(15), Ball Receipt*(15), Carry(14), Pressure(8), Duel(2)","Phil Foden under pressure, drives forward with the ball from the left midfield into the left attacking third","[38:50] Kyle Walker under pressure, carries the ball under pressure, plays a short pass along the ground to Declan Rice, Declan Rice under pressure, carries the ball under pressure, plays a short pass along the ground to Phil Foden, Phil Foden under pressure, drives forward with the ball from the left midfield into the left attacking third","[General] England dominating the midfield, controlling 70.9% possession. Three minutes of sustained pressure. Kyle Walker heavily involved.",gpt-4o-mini,2025-12-09T17:01:31.343126,3,,0,0,,0,0,0,0,long range,,,,False,,,,,,,,,,,,,,,,,,,,
3943043,39,1,0,Spain,England,0,0,Final,General,Marc Cucurella Saseta,Spain,right side of the box,63,Regular Play(63),"Pass(19), Ball Receipt*(19), Carry(18), Pressure(4), Block(1)","Marc Cucurella Saseta under pressure, carries the ball","[39:55] Rodrigo Hernández Cascante under pressure, carries the ball under pressure, plays a medium pass along the ground to Aymeric Laporte, Aymeric Laporte under pressure, carries the ball under pressure, plays a medium pass forward along the ground to Marc Cucurella Saseta into the right attacking third, Marc Cucurella Saseta under pressure, carries the ball","[General] England in control, dominating midfield for the last two minutes. 55.6% possession. Kyle Walker leading the charge with 12 events.",gpt-4o-mini,2025-12-09T17:01:32.736013,4,England,2,0,,0,0,0,0,long range,,,,False,,,,,,,,,,,,,,,,,,,,
3943043,40,1,0,Spain,England,0,0,Final,General,Bukayo Saka,England,left side of the box,59,"Regular Play(43), From Throw In(16)","Pass(18), Ball Receipt*(17), Carry(12), Pressure(8), Ball Recovery(2)","Bukayo Saka under MASSIVE pressure, plays a dangerous short pass back along the ground to Kobbie Mainoo into the central attacking third","[40:55] Bukayo Saka under pressure, carries the ball - BUT LOSES IT! . Marc Cucurella Saseta closes down Bukayo Saka . Bukayo Saka under MASSIVE pressure, plays a dangerous short pass back along the ground to Kobbie Mainoo into the central attacking third, Kobbie Mainoo under pressure, plays a medium pass forward along the ground to Harry Kane, but the pass doesn't find its target, Harry Kane receives under pressure in the central attacking third","[General] Spain dominating possession with 57.6%, controlling the midfield. England struggling to break through.",gpt-4o-mini,2025-12-09T17:01:33.989606,5,,0,0,,0,0,0,0,outside the box,,,,False,,,,,,,,,,,,,,,,,,,,
3943043,41,1,0,Spain,England,0,0,Final,General,Luke Shaw,England,defensive half,34,"Regular Play(33), From Throw In(1)","Ball Receipt*(11), Pass(11), Carry(9), Pressure(2), Ball Recovery(1)","Luke Shaw under pressure, plays a medium pass forward through the air to Kobbie Mainoo","[41:23] Lamine Yamal Nasraoui Ebana under pressure, plays a short pass along the ground to Daniel Carvajal Ramos . Marc Guehi closes down Lamine Yamal Nasraoui Ebana . Daniel Carvajal Ramos under pressure, carries the ball under pressure, plays a short pass along the ground to Lamine Yamal Nasraoui Ebana, Lamine Yamal Nasraoui Ebana under pressure, carries the ball","[General] Spain dominating possession with 88.2%, controlling midfield for the last 2 minutes.",gpt-4o-mini,2025-12-09T17:01:35.225824,6,Spain,2,0,,0,0,0,0,long range,,,,False,,,,,,,,,,,,,,,,,,,,
3943043,42,1,0,Spain,England,0,0,Final,Shot (Blocked),Álvaro Borja Morata Martín,Spain,centre of the box,26,"Regular Play(22), From Throw In(3), From Corner(1)","Ball Receipt*(6), Pass(6), Carry(5), Ball Recovery(2), Pressure(1)","Álvaro Borja Morata Martín under pressure, shoots with the right foot from a DANGEROUS position (6m out!) - BLOCKED!","[42:19] Aymeric Laporte under pressure, plays a long pass forward along the ground to Álvaro Borja Morata Martín into the right attacking third, Álvaro Borja Morata Martín receives under pressure in the right attacking third under pressure, carries the ball - BUT LOSES IT! . Marc Guehi closes down Álvaro Borja Morata Martín . Álvaro Borja Morata Martín takes on the defender",[Shot Blocked] Attempt blocked. Álvaro Morata's right footed shot from the center of the box denied by John Stones.,gpt-4o-mini,2025-12-09T17:01:36.558864,0,,0,0,,0,0,0,0,inside the box,,,,False,,,,,,,,,,,Blocked,Right Foot,John Stones,,,,,,,
3943043,43,1,0,Spain,England,0,0,Final,Corner,Álvaro Borja Morata Martín,Spain,six yard box,23,"Regular Play(16), From Goal Kick(4), From Corner(3)","Ball Receipt*(5), Carry(4), Pressure(4), Pass(4), Duel(2)",Álvaro Borja Morata Martín receives under pressure in the central attacking third,"[42:24] Crucial block by John Stones!, The goalkeeper deals with it . Nicholas Williams Arthuer under pressure, delivers the corner a dangerous long ball through the air to Álvaro Borja Morata Martín into the central attacking third, but the pass doesn't find its target, Álvaro Borja Morata Martín receives under pressure in the central attacking third in the duel","[Corner] Corner for Spain, delivered by Álvaro Morata. Pressure mounting as the game remains goalless.",gpt-4o-mini,2025-12-09T17:01:37.769019,0,,0,0,,3,0,0,0,close range,,,,False,Álvaro Borja Morata Martín,,,,,,,,,,,,,,,,,,,
3943043,44,1,0,Spain,England,0,0,Final,Shot (Blocked),Harry Kane,England,centre of the box,15,Regular Play(15),"Carry(3), Pressure(2), Dispossessed(1), Duel(1), Pass(1)","Harry Kane under MASSIVE pressure, shoots with the right foot from a DANGEROUS position - BLOCKED!","[44:00] Jude Bellingham under pressure, carries the ball under pressure, plays a dangerous medium pass along the ground to Harry Kane into the central attacking third, Harry Kane receives under pressure in the central attacking third under pressure, carries the ball - BUT LOSES IT! . Rodrigo Hernández Cascante closes down Harry Kane",[Shot Blocked] Attempt blocked. Harry Kane's right footed shot from the centre of the box denied by Rodrigo Hernández.,gpt-4o-mini,2025-12-09T17:01:39.053295,0,,0,0,,0,0,0,0,edge of the box,,,,False,,,,,,,,,,,Blocked,Right Foot,Rodrigo Hernández Cascante,,,,,,,
3943043,45,1,0,Spain,England,0,0,Final,Shot (Saved),Phil Foden,England,six yard box,7,"From Free Kick(6), Regular Play(1)","Pass(1), Ball Receipt*(1), Duel(1), Clearance(1), Ball Recovery(1)","Phil Foden under pressure, shoots with the left foot from a DANGEROUS position (6m out!) - SAVED by the goalkeeper! Parried away!","[44:08] Kyle Walker is fouled, Declan Rice under pressure, delivers the free kick a long ball forward through the air to Harry Kane into the central attacking third, but the pass doesn't find its target, Harry Kane receives under pressure in the central attacking third in the duel . Daniel Carvajal Ramos clears the danger",[Shot Saved] Attempt saved. Phil Foden's left-footed shot from six yards denied by Unai Simón.,gpt-4o-mini,2025-12-09T17:01:40.247262,0,,0,0,,0,0,0,0,close range,,,,False,,,,,,,,,,,Saved,Left Foot,,,,Unai Simón Mendibil,,,,
3943043,46,1,0,Spain,England,0,0,Final,General,Daniel Carvajal Ramos,Spain,midfield,16,"Regular Play(9), From Keeper(4), From Goal Kick(3)","Pass(7), Ball Receipt*(6), Carry(2), Duel(1)","Daniel Carvajal Ramos under pressure, plays a medium pass back through the air to Robin Aime Robert Le Normand","[46:46] Nicholas Williams Arthuer under pressure, carries the ball under pressure, plays a long ball through the air to Lamine Yamal Nasraoui Ebana, Lamine Yamal Nasraoui Ebana under pressure, carries the ball under pressure, plays a medium pass forward along the ground to Daniel Carvajal Ramos, Daniel Carvajal Ramos under pressure, plays a medium pass back through the air to Robin Aime Robert Le Normand","[General] Spain controlling the game with 81% possession, dominating midfield play.",gpt-4o-mini,2025-12-09T17:01:41.962716,1,,0,0,,0,0,0,0,long range,,,,False,,,,,,,,,,,,,,,,,,,,
3943043,47,1,0,Spain,England,0,0,Final,General,,Spain,,2,Regular Play(2),Half End(2),Half End,"[46:46] Nicholas Williams Arthuer under pressure, carries the ball under pressure, plays a long ball through the air to Lamine Yamal Nasraoui Ebana, Lamine Yamal Nasraoui Ebana under pressure, carries the ball under pressure, plays a medium pass forward along the ground to Daniel Carvajal Ramos, Daniel Carvajal Ramos under pressure, plays a medium pass back through the air to Robin Aime Robert Le Normand","[General] Spain has been dominant for the last two minutes, controlling 100% of possession.",gpt-4o-mini,2025-12-09T17:01:42.957360,2,Spain,2,0,,0,0,0,0,,,,,False,,,,,,,,,,,,,,,,,,,,
3943043,45,2,0,Spain,England,0,0,Final,Kick Off,,England,,60,"From Kick Off(37), From Throw In(20), Regular Play(3)","Pass(18), Ball Receipt*(17), Carry(15), Pressure(4), Half Start(2)",Half Start,"[45:00] Half Start . Half Start, ⚔️ SUBSTITUTION for Spain: Rodrigo Hernández Cascante comes off, replaced by Martín Zubimendi Ibáñez. Rodrigo Hernández Cascante was playing as Right Defensive Midfield",[Kick Off] The second half is underway. Euro 2024 Final remains goalless.,gpt-4o-mini,2025-12-09T17:01:44.154505,0,,0,0,,0,0,0,0,,Second Half begins,2.0,Final,False,,,,,,,,,,,,,,,,,,,,
3943043,45,2,1,Spain,England,0,0,Final,Substitution,Rodrigo Hernández Cascante,Spain,,60,"From Kick Off(37), From Throw In(20), Regular Play(3)","Pass(18), Ball Receipt*(17), Carry(15), Pressure(4), Half Start(2)","⚔️ SUBSTITUTION for Spain: Rodrigo Hernández Cascante comes off, replaced by Martín Zubimendi Ibáñez. Rodrigo Hernández Cascante was playing as Right Defensive Midfield","[45:00] Half Start . Half Start, ⚔️ SUBSTITUTION for Spain: Rodrigo Hernández Cascante comes off, replaced by Martín Zubimendi Ibáñez. Rodrigo Hernández Cascante was playing as Right Defensive Midfield","[Substitution] Substitution for Spain. Rodrigo Hernández Cascante off due to injury, replaced by Martín Zubimendi Ibáñez.",gpt-4o-mini,2025-12-09T17:01:45.539429,0,,0,0,,0,0,0,0,,,,,False,,,,,,,,,,,,,,,,,Rodrigo Hernández Cascante,"{'outcome': {'id': 102, 'name': 'Injury'}, 'replacement': {'id': 24921, 'name': 'Martín Zubimendi Ibáñez'}}",,
3943043,46,2,0,Spain,England,1,0,Final,Goal,Nicholas Williams Arthuer,Spain,centre of the box,12,From Throw In(12),"Ball Receipt*(4), Pass(3), Carry(2), Pressure(1), Shot(1)",⚽ GOOOAL! Nicholas Williams Arthuer scores! A superb left-footed finish! Spain now lead 1-0! His 2nd goal of the tournament in the 46th minute! ,"[46:03] Daniel Carvajal Ramos under pressure, plays a medium pass forward to Lamine Yamal Nasraoui Ebana into the left attacking third . Luke Shaw closes down Daniel Carvajal Ramos . Lamine Yamal Nasraoui Ebana under pressure, drives forward with the ball from the left attacking third into the central attacking third under pressure, plays a dangerous medium pass to Nicholas Williams Arthuer into the DANGER ZONE, ⚽ GOOOAL! Nicholas Williams Arthuer scores! A superb left-footed finish! Spain now l","[Goal] Goal! Spain 1, England 0. Nicholas Williams with a left-footed strike from the center of the box, assisted by Lamine Yamal.",gpt-4o-mini,2025-12-09T17:01:46.907744,0,,0,0,,0,0,0,0,inside the box,,,,False,,,,,,,,,,,,Left Foot,,,,,,,Nicholas Williams Arthuer,Lamine Yamal Nasraoui Ebana
3943043,47,2,0,Spain,England,1,0,Final,General,Unai Simón Mendibil,Spain,defensive half,30,"Regular Play(24), From Kick Off(6)","Pass(10), Ball Receipt*(9), Carry(8), Pressure(2), Duel(1)","Unai Simón Mendibil under pressure, plays a medium pass along the ground to Robin Aime Robert Le Normand","[47:58] Unai Simón Mendibil under pressure, carries the ball under pressure, plays a medium pass along the ground to Robin Aime Robert Le Normand, Robin Aime Robert Le Normand under pressure, carries the ball from the central defensive third into the left defensive third under pressure, plays a long ball forward through the air to Álvaro Borja Morata Martín into the left attacking third, Álvaro Borja Morata Martín under pressure, plays a short pass through the air to Daniel Carvajal Ramos","[General] Spain dominating possession with 80%, controlling the defensive third effectively.",gpt-4o-mini,2025-12-09T17:01:47.965704,1,,0,0,,0,0,0,0,long range,,,,False,,,,,,,,,,,,,,,,,,,,
3943043,48,2,0,Spain,England,1,0,Final,Shot (Off T),Daniel Olmo Carvajal,Spain,centre of the box,43,"From Goal Kick(26), Regular Play(17)","Ball Receipt*(14), Pass(13), Carry(10), Pressure(4), Shot(1)","After carrying forward, Daniel Olmo Carvajal under pressure, shoots with the left foot from a DANGEROUS position (11m out!) - just wide!","[48:13] Daniel Carvajal Ramos under pressure, plays a medium pass through the air to Daniel Olmo Carvajal into the central attacking third, Daniel Olmo Carvajal under pressure, plays a medium pass to Nicholas Williams Arthuer into the right attacking third, Nicholas Williams Arthuer under pressure, carries the ball under pressure, plays a dangerous short pass along the ground to Daniel Olmo Carvajal into the central attacking third, Daniel Olmo Carvajal receives under pressure in the central att",[Shot Missed] Attempt missed. Daniel Olmo's left footed shot from the center of the box goes wide.,gpt-4o-mini,2025-12-09T17:01:49.520493,0,,0,0,,0,0,0,0,inside the box,,,,False,,,,,,,,,,,Off T,Left Foot,,,,,,,,
3943043,49,2,0,Spain,England,1,0,Final,General,Luke Shaw,England,right side of the box,61,"Regular Play(28), From Throw In(20), From Goal Kick(13)","Pass(16), Ball Receipt*(16), Carry(14), Pressure(8), Duel(2)",Luke Shaw receives under pressure in the right attacking third,"[49:45] Declan Rice under pressure, carries the ball under pressure, plays a medium pass forward to Jude Bellingham, Jude Bellingham under pressure, drives forward with the ball from the right midfield into the right attacking third under pressure, plays a medium pass forward along the ground to Luke Shaw, but it goes out of play, Luke Shaw closes down the ball carrier","[General] England dominating midfield with 68.9% possession, Jude Bellingham leading the charge.",gpt-4o-mini,2025-12-09T17:01:50.682534,1,,0,0,,0,0,0,0,edge of the box,,,,False,,,,,,,,,,,,,,,,,,,,
3943043,50,2,0,Spain,England,1,0,Final,General,Jude Bellingham,England,right side of the box,38,"Regular Play(32), From Goal Kick(6)","Pass(12), Ball Receipt*(12), Carry(10), Pressure(3), Duel(1)","Jude Bellingham under pressure, carries the ball","[50:58] Jude Bellingham under pressure, carries the ball under pressure, plays a short pass along the ground to Declan Rice, Declan Rice under pressure, carries the ball under pressure, plays a medium pass along the ground to John Stones, John Stones under pressure, carries the ball from the central midfield into the left midfield","[General] England dominant in midfield, controlling play for the last two minutes.",gpt-4o-mini,2025-12-09T17:01:51.680971,2,England,2,0,,0,0,0,0,long range,,,,False,,,,,,,,,,,,,,,,,,,,
3943043,51,2,0,Spain,England,1,0,Final,General,Nicholas Williams Arthuer,Spain,midfield,37,"Regular Play(23), From Throw In(14)","Pass(14), Ball Receipt*(13), Carry(8), Pressure(1), Duel(1)",Nicholas Williams Arthuer surges forward on a BRILLIANT run,"[51:55] Fabián Ruiz Peña under pressure, plays a long ball forward through the air to Nicholas Williams Arthuer, Nicholas Williams Arthuer surges forward on a BRILLIANT run under pressure, plays a medium pass back along the ground to Marc Cucurella Saseta, Marc Cucurella Saseta under pressure, carries the ball under pressure, plays a short pass along the ground to Aymeric Laporte","[General] England dominating possession for the last three minutes, controlling the midfield effectively.",gpt-4o-mini,2025-12-09T17:01:52.803158,3,England,3,0,,0,0,0,0,long range,,,,False,,,,,,,,,,,,,,,,,,,,
3943043,52,2,0,Spain,England,1,0,Final,Yellow Card,John Stones,England,midfield,33,"From Throw In(26), From Free Kick(7)","Pass(10), Ball Receipt*(10), Carry(8), Pressure(3), Foul Committed(1)",⚠️ FOUL by John Stones in the central midfield - YELLOW CARD for John Stones!,"[52:27] Álvaro Borja Morata Martín under pressure, carries the ball - BUT LOSES IT! . John Stones closes down Álvaro Borja Morata Martín . Álvaro Borja Morata Martín under MASSIVE pressure, plays a short pass along the ground to Martín Zubimendi Ibáñez, Martín Zubimendi Ibáñez under pressure, drives forward with the ball - BUT LOSES IT! . John Stones closes down Martín Zubimendi Ibáñez",[Yellow Card] John Stones (England) receives a yellow card for a foul on Martín Zubimendi (Spain).,gpt-4o-mini,2025-12-09T17:01:54.096152,0,,0,0,,0,0,0,0,long range,,,,False,,,,,Martín Zubimendi Ibáñez,Spain,,,,,,,,John Stones,England,,,,,
3943043,53,2,0,Spain,England,1,0,Final,Free Kick,Aymeric Laporte,Spain,midfield,58,From Free Kick(58),"Pass(19), Ball Receipt*(19), Carry(16), Pressure(4)","Aymeric Laporte under pressure, delivers the free kick a medium pass along the ground to Marc Cucurella Saseta","[52:31] Martín Zubimendi Ibáñez is fouled, Fabián Ruiz Peña under pressure, delivers the free kick a short pass along the ground to Martín Zubimendi Ibáñez, Martín Zubimendi Ibáñez under pressure, delivers the free kick a medium pass back along the ground to Robin Aime Robert Le Normand, Robin Aime Robert Le Normand under pressure, delivers the free kick a short pass along the ground to Aymeric Laporte, Aymeric Laporte under pressure, carries the ball",[Foul] Foul by Declan Rice (England) on Aymeric Laporte (Spain) in midfield.,gpt-4o-mini,2025-12-09T17:01:55.257666,0,,0,0,,0,0,0,0,long range,,,,False,,,,,,,,,,,,,,,,,,,,
3943043,54,2,0,Spain,England,1,0,Final,Shots (Pressure),Álvaro Borja Morata Martín,Spain,centre of the box,56,"From Throw In(31), From Free Kick(25)","Pass(14), Ball Receipt*(14), Carry(12), Pressure(7), Shot(2)","Álvaro Borja Morata Martín under pressure, shoots with the right foot from a DANGEROUS position (9m out!) - well wide!","[54:58] Álvaro Borja Morata Martín under pressure, shoots with the right foot from a DANGEROUS position (9m out!) - well wide!","[Shots] Spain applying pressure with two attempts from Álvaro Morata; first blocked, second wayward.",gpt-4o-mini,2025-12-09T17:01:57.347964,0,,0,2,pressure,0,0,0,0,inside the box,,,,False,,,,,,,,,,,Wayward,Right Foot,,,,,,,,
3943043,55,2,0,Spain,England,1,0,Final,Shot (Off T),Nicholas Williams Arthuer,Spain,edge of the box,33,"From Throw In(24), From Goal Kick(6), From Free Kick(3)","Carry(8), Pass(6), Ball Receipt*(6), Pressure(5), Ball Recovery(2)","After carrying forward, Nicholas Williams Arthuer under pressure, shoots with the right foot from a DANGEROUS position - just wide!","[55:20] Fabián Ruiz Peña under pressure, carries the ball from the left attacking third into the central attacking third under pressure, plays a short pass along the ground to Nicholas Williams Arthuer, Nicholas Williams Arthuer under pressure, carries the ball After carrying forward, Nicholas Williams Arthuer under pressure, shoots with the right foot from a DANGEROUS position - just wide!",[Shot Missed] Attempt missed. Nico Williams' right footed shot from the edge of the box goes wide.,gpt-4o-mini,2025-12-09T17:01:58.430097,0,,0,0,,0,0,0,0,outside the box,,,,False,,,,,,,,,,,Off T,Right Foot,,,,,,,,
3943043,56,2,0,Spain,England,1,0,Final,Free Kick,John Stones,England,defensive half,47,From Free Kick(47),"Pass(14), Ball Receipt*(14), Carry(11), Pressure(6), Ball Recovery(1)","John Stones under pressure, delivers the free kick a medium pass along the ground to Jordan Pickford","[55:46] Bukayo Saka is fouled, Kyle Walker under pressure, delivers the free kick a medium pass back along the ground to John Stones, John Stones under pressure, carries the ball under pressure, delivers the free kick a medium pass along the ground to Jordan Pickford, Jordan Pickford under pressure, carries the ball",[Foul] Foul by Álvaro Morata (Spain) on John Stones (England) in the defensive half.,gpt-4o-mini,2025-12-09T17:01:59.639707,0,,0,0,,0,0,0,0,long range,,,,False,,,,,,,,,,,,,,,,,,,,
3943043,57,2,0,Spain,England,1,0,Final,General,Unai Simón Mendibil,Spain,defensive half,43,"Regular Play(29), From Throw In(14)","Pass(13), Ball Receipt*(13), Carry(10), Pressure(5), Dribble(1)","Unai Simón Mendibil under pressure, carries the ball","[57:48] Aymeric Laporte under pressure, plays a medium pass back to Unai Simón Mendibil, Unai Simón Mendibil under pressure, plays a medium pass along the ground to Robin Aime Robert Le Normand, Robin Aime Robert Le Normand under pressure, carries the ball from the central defensive third into the left defensive third under pressure, plays a medium pass back along the ground to Unai Simón Mendibil, Unai Simón Mendibil under pressure, carries the ball","[General] England dominating possession with 67.4%, primarily in their defensive third.",gpt-4o-mini,2025-12-09T17:02:00.621641,1,,0,0,,0,0,0,0,long range,,,,False,,,,,,,,,,,,,,,,,,,,
3943043,58,2,0,Spain,England,1,0,Final,General,Jordan Pickford,England,defensive half,55,"From Throw In(54), Regular Play(1)","Pass(15), Ball Receipt*(15), Carry(15), Pressure(5), Ball Recovery(2)",Jordan Pickford wins the ball back,"[58:50] Daniel Olmo Carvajal under pressure, plays a short pass forward along the ground to Álvaro Borja Morata Martín, but the pass doesn't find its target, Álvaro Borja Morata Martín receives under pressure in the central attacking third . Luke Shaw intercepts!, Jordan Pickford wins the ball back","[General] Spain continues to dominate, 98.2% possession as Fabián Ruiz orchestrates play.",gpt-4o-mini,2025-12-09T17:02:01.711329,2,,0,0,,0,0,0,0,long range,,,,False,,,,,,,,,,,,,,,,,,,,
3943043,59,2,0,Spain,England,1,0,Final,General,Luke Shaw,England,right side of the box,68,Regular Play(68),"Pass(16), Ball Receipt*(16), Carry(15), Pressure(9), Block(2)","Luke Shaw under pressure, carries the ball","[59:56] Declan Rice under pressure, plays a medium pass along the ground to Marc Guehi, Marc Guehi under pressure, carries the ball from the central midfield into the right midfield - BUT LOSES IT! . Lamine Yamal Nasraoui Ebana closes down Marc Guehi . Marc Guehi under MASSIVE pressure, plays a medium pass forward along the ground to Luke Shaw into the right attacking third . Daniel Carvajal Ramos closes down Marc Guehi","[General] England dominating the midfield with 100% possession, led by Bukayo Saka's activity.",gpt-4o-mini,2025-12-09T17:02:03.612984,3,,0,0,,0,0,0,0,long range,,,,False,,,,,,,,,,,,,,,,,,,,
3943043,60,2,0,Spain,England,1,0,Final,Substitution,Harry Kane,England,,22,"From Throw In(19), Regular Play(3)","Carry(5), Pass(4), Ball Receipt*(4), Pressure(3), Dispossessed(2)","⚔️ SUBSTITUTION for England: Harry Kane comes off, replaced by Ollie Watkins. Harry Kane was playing as Center Forward","[60:41] ⚔️ SUBSTITUTION for England: Harry Kane comes off, replaced by Ollie Watkins. Harry Kane was playing as Center Forward",[Substitution] Substitution for England. Ollie Watkins replaces Harry Kane in a tactical change.,gpt-4o-mini,2025-12-09T17:02:04.653336,0,,0,0,,0,0,0,0,,,,,False,,,,,,,,,,,,,,,,,Harry Kane,"{'outcome': {'id': 103, 'name': 'Tactical'}, 'replacement': {'id': 4760, 'name': 'Ollie Watkins'}}",,
