data_source,minute,sequence_rank,real_commentary,real_type,our_sequence_commentary,sequence_id,average_score,average_score_no_sentiment,TF-IDF,Embeddings_BERT,content_overlap_ratio,real_sentiment,our_sentiment,sentiment_diff,real_word_count,our_word_count,real_content_words,our_content_words,matching_content_words,real_unique_players,our_unique_players,matching_players,entity_players_match,real_unique_teams,our_unique_teams,matching_teams,entity_teams_match,real_unique_events,our_unique_events,matching_events,entity_events_match,real_player_mentions,our_player_mentions,real_player_repetitions,our_player_repetitions,real_team_mentions,our_team_mentions,real_team_repetitions,our_team_repetitions,real_event_mentions,our_event_mentions,real_event_repetitions,our_event_repetitions,ner_score,average_score_with_ner
FLASHSCORE,53,1,Xavi Simons (Netherlands) is asking for medical treatment after picking up an injury.,Injury,[Injury] Wojciech Szczęsny (Poland) receiving treatment after a potential injury.,3226,0.4504103748679418,0.2998161433379198,0.2104543970177179,0.47470832,0.2142857142857142,-0.134986400604248,-0.2327933311462402,0.0978069305419921,13,10,9,9,3,1,3,0,0.0,1,1,0,0.0,0,0,0,0.0,1,3,0,0,1,1,0,0,0,0,0,0,0.0,0.360328300152288
FLASHSCORE,54,1,Close! Xavi Simons (Netherlands) picks up the ball in space and from inside the penalty area sends a shot inches wide of the right post.,Shot,[Shot Missed] Attempt missed. Xavi Simons' right footed shot from the centre of the box goes over the target.,3227,0.3883968189635098,0.3952464769652446,0.3799747160189231,0.63909805,0.1666666666666666,0.2130590826272964,-0.4190930724143982,0.6321521550416946,25,19,16,14,4,2,3,1,0.5,1,0,0,0.0,2,2,1,0.5,2,3,0,0,1,0,0,0,2,3,0,1,0.4,0.39071745552877896
FLASHSCORE,54,2,Xavi Simons (Netherlands) hasn't suffered any serious injury which would see him leave the pitch. He's back in the game now.,Injury,[Shot Missed] Attempt missed. Xavi Simons' right footed shot from the centre of the box goes over the target.,3227,0.2904554408990559,0.2501204894255555,0.1863634797591985,0.4870749,0.0769230769230769,0.1694466322660446,-0.4190930724143982,0.5885397046804428,21,19,16,14,2,2,3,1,0.5,1,0,0,0.0,0,2,0,0.0,2,3,0,0,1,0,0,0,0,3,0,1,0.36363636363636365,0.30509162312763927
FLASHSCORE,55,1,Michal Probierz prepares a substitution. Taras Romanczuk is replaced by Bartosz Slisz (Poland).,Substitution,[Substitution] Double change for Poland. Bartosz Slisz and Kacper Urbanski replace Taras Wiktorowicz Romanczuk.,3229,0.5916916962728709,0.4627442213417172,0.3041257418754935,0.7091069,0.375,-0.0021863766014575,0.0192795023322105,0.0214658789336681,13,14,10,12,6,4,6,3,0.75,1,1,1,1.0,1,1,1,1.0,4,6,0,0,1,1,0,0,1,1,0,0,0.5294117647058824,0.5792357055295415
FLASHSCORE,55,2,Substitution. Karol Swiderski (Poland) receives a signal from the referee and is now allowed to enter the pitch as Kacper Urbanski walks off.,Substitution,[Substitution] Double change for Poland. Kacper Urbanski and Taras Romanczuk off; Karol Świderski comes on.,3228,0.5269978774410791,0.3854176863627045,0.2301154754917479,0.6404233,0.2857142857142857,0.0635610446333885,0.0152994953095912,0.0482615493237972,23,15,15,12,6,4,6,3,0.75,1,1,1,1.0,1,1,1,1.0,4,6,0,0,1,1,0,0,1,1,0,0,0.8461538461538461,0.5908290716072165
FLASHSCORE,55,3,Michal Probierz prepares a substitution. Taras Romanczuk is replaced by Bartosz Slisz (Poland).,Substitution,[Substitution] Double change for Poland. Kacper Urbanski and Taras Romanczuk off; Karol Świderski comes on.,3228,0.5112779836023099,0.3541992687734295,0.1772106108390943,0.663165,0.2222222222222222,-0.0021863766014575,0.0152994953095912,0.0174858719110488,13,15,10,12,4,4,6,2,0.5,1,1,1,1.0,1,1,1,1.0,4,6,0,0,1,1,0,0,1,1,0,0,0.5294117647058824,0.51490474517123
FLASHSCORE,55,4,Substitution. Karol Swiderski (Poland) receives a signal from the referee and is now allowed to enter the pitch as Kacper Urbanski walks off.,Substitution,[Substitution] Double change for Poland. Bartosz Slisz and Kacper Urbanski replace Taras Wiktorowicz Romanczuk.,3229,0.4466058598978222,0.2769016606308223,0.1606415640016692,0.49615037,0.1739130434782608,0.0635610446333885,0.0192795023322105,0.0442815423011779,23,14,15,12,4,4,6,3,0.75,1,1,1,1.0,1,1,1,1.0,4,6,0,0,1,1,0,0,1,1,0,0,0.6923076923076923,0.49574622549728886
FLASHSCORE,58,1,Piotr Zielinski (Poland) takes the free kick but it is cleared by the first defender.,Free Kick,[Shot Saved] Attempt saved. Jakub Kiwior's left footed shot from the center of the box denied by Bart Verbruggen.,3232,0.3551971012241605,0.1655637762794181,0.1398899381903662,0.3568014,0.0,0.0675428211688995,-0.0083601027727127,0.0759029239416122,15,19,9,14,0,2,4,0,0.0,1,0,0,0.0,1,3,0,0.0,2,4,0,0,1,0,0,0,1,5,0,2,0.0,0.2841576828497508
FLASHSCORE,58,2,Denzel Dumfries (Netherlands) was too forceful with his tackle and Artur Soares Dias interrupted the game to signal a free kick. Poland earn a free kick.,Free Kick,[Shot Saved] Attempt saved. Jakub Kiwior's left footed shot from the center of the box denied by Bart Verbruggen.,3232,0.263367002684896,0.0999913238538964,0.0402322778265667,0.2597417,0.0,-0.2548660635948181,-0.0083601027727127,0.2465059608221054,26,19,18,14,0,3,4,0,0.0,2,0,0,0.0,2,3,0,0.0,3,4,0,0,2,0,0,0,3,5,1,2,0.0,0.21069360340089224
FLASHSCORE,59,1,"Piotr Zielinski (Poland) produces a ferocious strike from the edge of the box. His dangerous low effort towards the middle of the goal is blocked by Bart Verbruggen, who pulls off a superb save to keep the ball out of the net.",Save,[Shot Saved] Attempt saved. Piotr Zieliński's left footed shot from the edge of the box denied by Bart Verbruggen.,3233,0.5062149031758394,0.3899250855942682,0.3594682651912065,0.65879184,0.1515151515151515,0.1478448808193206,0.0029292367398738,0.1449156440794468,42,19,26,14,5,4,4,1,0.25,1,0,0,0.0,5,3,1,0.2,4,4,0,0,1,0,0,0,5,5,0,2,0.38095238095238093,0.4811623987158584
FLASHSCORE,59,2,"Great save! Jakub Kiwior (Poland) had time and space inside the box after picking up a neat pass, but his shot towards the bottom right corner was brilliantly saved by Bart Verbruggen.",Save,[Shot Saved] Attempt saved. Piotr Zieliński's left footed shot from the edge of the box denied by Bart Verbruggen.,3233,0.2987597949316106,0.3678281706419259,0.2773202396009853,0.6537505,0.1724137931034483,0.911374568939209,0.0029292367398738,0.9084453321993352,32,19,22,14,5,3,4,1,0.3333333333333333,1,0,0,0.0,4,3,2,0.5,3,4,0,0,1,0,0,0,5,5,1,2,0.42105263157894735,0.3232183664168091
FLASHSCORE,60,1,Piotr Zielinski (Poland) takes the corner which is cleared.,Corner,"[Corner] Corner for Poland, delivered by Piotr Zieliński. Conceded by Xavi Simons. Poland pressing for the opener.",3234,0.540145208957638,0.4085891071595691,0.2558567168655395,0.7556249,0.2142857142857142,0.1255269050598144,0.0603404194116592,0.0651864856481552,9,17,7,12,3,2,5,1,0.5,1,1,1,1.0,1,1,1,1.0,2,5,0,0,1,2,0,1,1,2,0,1,0.7777777777777778,0.5876717246561752
FLASHSCORE,60,2,"Piotr Zielinski (Poland) dinks a cross into the box in an attempt to find one of his teammates, but the defence manages to clear. Poland have been awarded a corner kick.",Corner,"[Corner] Corner for Poland, delivered by Piotr Zieliński. Conceded by Xavi Simons. Poland pressing for the opener.",3234,0.4973145103421967,0.3362891468362227,0.1855232694614574,0.6983442,0.125,0.0407310202717781,0.0603404194116592,0.0196093991398811,31,17,18,12,3,2,5,1,0.5,1,1,1,1.0,3,1,1,0.3333333333333333,2,5,0,0,2,2,1,1,3,2,0,1,0.6363636363636364,0.5251243413370424
FLASHSCORE,61,1,"Karol Swiderski (Poland) sends a beautiful cross into the penalty area, but the opposition's defence manages to clear the ball to safety.",General,"[Corner] Corner for Poland, delivered by Nicola Zalewski. Poland pushing for the breakthrough in this open game.",3235,0.3991434339048499,0.2287022356671803,0.113881364375384,0.5287471,0.0434782608695652,0.2805279791355133,0.3700609505176544,0.0895329713821411,22,17,15,11,1,2,3,1,0.5,1,1,1,1.0,2,1,0,0.0,2,3,0,0,1,2,0,1,2,2,0,1,0.2727272727272727,0.37386020531801617
FLASHSCORE,62,1,"That's the end of the game for Xavi Simons, who is replaced by Donyell Malen (Netherlands).",Substitution,"[Substitution] Double change for the Netherlands. Xavi Simons and Joey Veerman off, Donyell Malen on.",3237,0.5624415991713693,0.4381254409598099,0.3298109257758022,0.65123206,0.3333333333333333,-0.0405656695365905,0.0240442566573619,0.0646099261939525,16,15,9,11,5,2,5,2,1.0,1,1,1,1.0,0,1,0,0.0,2,5,0,0,1,1,0,0,0,1,0,0,1.0,0.6499532785830366
FLASHSCORE,62,2,Ronald Koeman has decided to make a change. Georginio Wijnaldum (Netherlands) replaces Joey Veerman.,Substitution,[Substitution] Double change for the Netherlands. Joey Veerman and Xavi Simons off; Georginio Wijnaldum and another fresh face on.,3236,0.5472316502285887,0.4076507070002144,0.2257414866184957,0.68142116,0.3157894736842105,0.0438899099826812,0.0779154300689697,0.0340255200862884,14,19,11,14,6,3,5,2,0.6666666666666666,1,1,1,1.0,0,1,0,0.0,3,5,0,0,1,1,0,0,0,1,0,0,0.7333333333333333,0.5844519867099502
FLASHSCORE,62,3,Ronald Koeman has decided to make a change. Georginio Wijnaldum (Netherlands) replaces Joey Veerman.,Substitution,"[Substitution] Double change for the Netherlands. Xavi Simons and Joey Veerman off, Donyell Malen on.",3237,0.4861131723007853,0.3214327808428202,0.1689828252088871,0.5730933,0.2222222222222222,0.0438899099826812,0.0240442566573619,0.0198456533253192,14,15,11,11,4,3,5,1,0.3333333333333333,1,1,1,1.0,0,1,0,0.0,3,5,0,0,1,1,0,0,0,1,0,0,0.4666666666666667,0.4822238721544913
FLASHSCORE,62,4,"That's the end of the game for Xavi Simons, who is replaced by Donyell Malen (Netherlands).",Substitution,[Substitution] Double change for the Netherlands. Joey Veerman and Xavi Simons off; Georginio Wijnaldum and another fresh face on.,3236,0.4345404453666331,0.285547627024031,0.188244238532115,0.51839864,0.15,-0.0405656695365905,0.0779154300689697,0.1184810996055603,16,19,9,14,3,2,5,1,0.5,1,1,1,1.0,0,1,0,0.0,2,5,0,0,1,1,0,0,0,1,0,0,0.6363636363636364,0.4749050830580382
FLASHSCORE,62,5,Flag goes up against Karol Swiderski (Poland) and the referee blows his whistle for offside.,Offside,[Substitution] Double change for the Netherlands. Joey Veerman and Xavi Simons off; Georginio Wijnaldum and another fresh face on.,3236,0.2808054011784386,0.1355103945364412,0.1296773539870549,0.27685383,0.0,-0.2053941488265991,0.0779154300689697,0.2833095788955688,15,19,10,14,0,3,5,0,0.0,1,1,0,0.0,1,1,0,0.0,3,5,0,0,1,1,0,0,1,1,0,0,0.0,0.2246443210182972
FLASHSCORE,62,6,Flag goes up against Karol Swiderski (Poland) and the referee blows his whistle for offside.,Offside,"[Substitution] Double change for the Netherlands. Xavi Simons and Joey Veerman off, Donyell Malen on.",3237,0.2796577718914207,0.1160231643498813,0.1123427789154277,0.23572671,0.0,-0.2053941488265991,0.0240442566573619,0.2294384054839611,15,15,10,11,0,3,5,0,0.0,1,1,0,0.0,1,1,0,0.0,3,5,0,0,1,1,0,0,1,1,0,0,0.0,0.2237262166862933
FLASHSCORE,64,1,Artur Soares Dias couldn't ignore the rough tackle by Bartosz Salamon (Poland) and blew his whistle.,General,[Foul] Foul by Bartosz Salamon (Poland) on Memphis Depay (Netherlands). Free kick awarded on the left wing.,3239,0.376427293370325,0.2505107429956841,0.1598488029134332,0.44882628,0.1428571428571428,-0.2438404560089111,-0.4896635115146637,0.2458230555057525,16,17,12,13,3,3,5,2,0.6666666666666666,1,2,1,1.0,1,2,0,0.0,3,5,0,0,1,2,0,0,1,3,0,1,0.5384615384615384,0.4088341417452724
FLASHSCORE,65,1,Close! Denzel Dumfries (Netherlands) picks up the ball in space and from inside the penalty area sends a shot inches wide of the left post. The ball is off of the pitch and it's a goal kick for Poland.,Shot,[Shot Missed] Attempt missed. Denzel Dumfries fires wide from the left side of the box.,3240,0.3331621210492699,0.3355399364520509,0.3658620285474838,0.4484501,0.1923076923076923,0.2781693637371063,-0.3958019614219665,0.6739713251590729,39,15,22,11,5,3,3,1,0.3333333333333333,2,0,0,0.0,4,2,1,0.25,3,3,0,0,2,0,0,0,4,2,0,0,0.3,0.32652969913922064
FLASHSCORE,68,1,"Donyell Malen (Netherlands) whips the ball in, but it fails to reach any of his teammates as the opposition's defence averts the threat.",General,"[General] Netherlands dominating play with 87.5% possession, controlling midfield for 3 minutes. Donyell Malen influential with 8 events.",3243,0.3296111280353309,0.2907768138092679,0.0712325607175486,0.66473424,0.1363636363636363,-0.0433359667658805,0.5105499625205994,0.55388592928648,23,18,13,12,3,1,2,1,1.0,1,1,1,1.0,0,0,0,0.0,1,2,0,0,1,1,0,0,0,0,0,0,1.0,0.463688901558941
FLASHSCORE,69,1,"Memphis Depay (Netherlands) latches on to an accurate pass inside the box and immediately unleashes a shot towards goal, but it goes high over the crossbar.",General,"[General] Netherlands dominating play with 84.8% possession, controlling midfield for 4 minutes. Tijjani Reijnders highly active with 8 events.",3244,0.1908957956074265,0.1293283710497733,0.0228573893568164,0.33064497,0.0344827586206896,0.0295719467103481,0.6539738774299622,0.624401930719614,26,19,17,13,1,1,2,0,0.0,1,1,1,1.0,4,0,0,0.0,1,2,0,0,1,1,0,0,4,0,0,0,0.2,0.19271663745157838
FLASHSCORE,70,1,"Donyell Malen (Netherlands) attempts to find the head of one of his teammates with a promising cross into the box, but a defender outjumps the attackers and averts the threat.",General,[Foul] Foul by Memphis Depay (Netherlands) on Nicola Zalewski (Poland) in the defensive half.,3245,0.2094284388483883,0.1400501503628255,0.112692280436087,0.26745817,0.04,0.068801000714302,-0.5136356949806213,0.5824366956949234,30,14,17,10,1,1,4,0,0.0,1,2,1,1.0,2,1,0,0.0,1,4,0,0,1,2,0,0,2,2,0,1,0.3333333333333333,0.23420941761489936
FLASHSCORE,70,2,"Denzel Dumfries (Netherlands) receives a precise pass in the box and takes the shot early. The ball heads towards the bottom right corner, but Wojciech Szczesny shows off his skills and makes a brilliant save to deny him.",Save,[Foul] Foul by Memphis Depay (Netherlands) on Nicola Zalewski (Poland) in the defensive half.,3245,0.1966324551636554,0.2216749428026646,0.1243255533070614,0.5112875,0.0294117647058823,0.3648593127727508,-0.5136356949806213,0.8784950077533722,38,14,26,10,1,2,4,0,0.0,1,2,1,1.0,4,1,0,0.0,2,4,0,0,1,2,0,0,4,2,0,1,0.15789473684210525,0.18888490942033537
FLASHSCORE,72,1,Donyell Malen (Netherlands) tries to send a pass but it's blocked. The referee points to the corner flag and Netherlands will take a corner.,Corner,[General] Netherlands dominating midfield with 100% possession. Virgil van Dijk leading the charge.,3247,0.2078857276908175,0.2216924633015018,0.1144721686763393,0.5051507,0.0454545454545454,-0.0874224305152893,0.746112048625946,0.8335344791412354,24,13,14,11,1,1,3,0,0.0,1,1,1,1.0,3,0,0,0.0,1,3,0,0,2,1,1,0,4,0,1,0,0.23076923076923078,0.21246243315177601
FLASHSCORE,73,1,"The corner is bent into the box and met with a firm header by Stefan de Vrij (Netherlands), but it's just over the bar.",Corner,[Shot Missed] Attempt missed. Stefan de Vrij heads over from the center of the box.,3248,0.3765860352588086,0.3244983260727443,0.3105676056301814,0.44070515,0.2222222222222222,0.0971667766571044,-0.3699840605258941,0.4671508371829986,24,15,13,10,4,2,4,2,1.0,1,0,0,0.0,2,2,0,0.0,2,4,0,0,1,0,0,0,2,2,0,0,0.5333333333333333,0.40793549480054764
FLASHSCORE,73,2,Memphis Depay (Netherlands) is ready to send the ball into the box.,Corner,[Shot Missed] Attempt missed. Stefan de Vrij heads over from the center of the box.,3248,0.2813746823254702,0.2027935641849673,0.1833326392902841,0.36254805,0.0625,0.112897902727127,-0.3699840605258941,0.4828819632530212,12,15,8,10,1,1,4,0,0.0,1,0,0,0.0,0,2,0,0.0,1,4,0,0,1,0,0,0,0,2,0,0,0.0,0.22509974520745257
FLASHSCORE,75,1,"Jakub Moder (Poland) sends a teasing cross into the area, but Bart Verbruggen intercepts the ball.",General,"[General] Midfield battle continues, Poland slightly edging possession as play remains balanced.",3250,0.3193833195451016,0.1389132341786377,0.0367340611188434,0.3345511,0.0454545454545454,-0.0159138515591621,0.1232925727963447,0.1392064243555069,16,12,12,11,1,3,3,1,0.3333333333333333,1,1,1,1.0,1,0,0,0.0,3,3,0,0,1,1,0,0,1,0,0,0,0.23076923076923078,0.30166050259742255
FLASHSCORE,78,1,The referee stops play so that a substitution can be made and Piotr Zielinski leaves the pitch and Jakub Piotrowski (Poland) comes on.,Substitution,[Substitution] Substitution for Poland. Jakub Piotrowski replaces Piotr Zieliński in a tactical change.,3253,0.50421991252383,0.3634624711802325,0.1975181023201917,0.59875166,0.2941176470588235,-0.038368534296751,0.0351392291486263,0.0735077634453773,23,13,13,10,5,3,4,2,0.6666666666666666,1,1,1,1.0,1,1,1,1.0,3,4,0,0,1,1,0,0,1,2,0,1,0.8461538461538461,0.5726066984174969
FLASHSCORE,80,1,The resulting corner comes to nothing as Karol Swiderski (Poland) sends it out of play.,Corner,[Shot Missed] Attempt missed. Jakub Moder heads the ball wide from the six-yard box.,3255,0.3071822181800454,0.1062746883047221,0.0644271792806979,0.2543969,0.0,-0.3638049960136413,-0.4539001882076263,0.0900951921939849,15,14,10,12,0,2,3,0,0.0,1,0,0,0.0,1,2,0,0.0,2,3,0,0,1,0,0,0,1,2,0,0,0.0,0.2457457774173426
FLASHSCORE,81,1,Ronald Koeman decides to make a substitution. Memphis Depay will be replaced by Wout Weghorst (Netherlands).,Substitution,[Substitution] Double change for the Netherlands. Wout Weghorst and Cody Gakpo replace Memphis Depay.,3257,0.5977351955668975,0.4652778508228526,0.2635172015316682,0.75731635,0.375,0.0244470573961734,0.0293398275971412,0.0048927702009677,16,14,11,11,6,3,5,2,0.6666666666666666,1,1,1,1.0,1,1,1,1.0,3,5,0,0,1,1,0,0,1,1,0,0,0.7647058823529411,0.6311293327367282
FLASHSCORE,81,2,Ronald Koeman decides to make a substitution. Memphis Depay will be replaced by Wout Weghorst (Netherlands).,Substitution,[Substitution] Double change for Netherlands. Cody Gakpo and Memphis Depay are replaced by Jeremie Frimpong and a tactical shift is underway.,3256,0.5263882816566923,0.3703430824953846,0.2006499569054043,0.6603793,0.25,0.0244470573961734,0.0189709365367889,0.0054761208593845,16,21,11,14,5,3,5,1,0.3333333333333333,1,1,1,1.0,1,1,1,1.0,3,5,0,0,1,1,0,0,1,1,0,0,0.5294117647058824,0.5269929801503804
FLASHSCORE,81,3,"Ronald Koeman has decided to introduce fresh legs, with Jeremie Frimpong (Netherlands) replacing Cody Gakpo.",Substitution,[Substitution] Double change for Netherlands. Cody Gakpo and Memphis Depay are replaced by Jeremie Frimpong and a tactical shift is underway.,3256,0.453572900649286,0.2956182704122553,0.161796271244479,0.4869633,0.238095238095238,0.0915341451764106,0.0189709365367889,0.0725632086396217,15,21,12,14,5,3,5,2,0.6666666666666666,1,1,1,1.0,0,1,0,0.0,3,5,0,0,1,1,0,0,0,1,0,0,0.7333333333333333,0.5095249868066858
FLASHSCORE,81,4,"Ronald Koeman has decided to introduce fresh legs, with Jeremie Frimpong (Netherlands) replacing Cody Gakpo.",Substitution,[Substitution] Double change for the Netherlands. Wout Weghorst and Cody Gakpo replace Memphis Depay.,3257,0.3958481996405935,0.2151957053805477,0.116743570227947,0.37884355,0.15,0.0915341451764106,0.0293398275971412,0.0621943175792694,15,14,12,11,3,3,5,1,0.3333333333333333,1,1,1,1.0,0,1,0,0.0,3,5,0,0,1,1,0,0,0,1,0,0,0.4666666666666667,0.4100118938630688
FLASHSCORE,82,1,"Jeremie Frimpong (Netherlands) looks to break free, but his touch lets him down and he loses the ball.",General,[Foul] Free kick awarded after a foul by Adam Buksa on Virgil van Dijk.,3258,0.3370792903268161,0.1470155666621291,0.031767708309875,0.36165994,0.0476190476190476,-0.2807144522666931,-0.1879849135875702,0.0927295386791229,18,14,12,11,1,1,5,0,0.0,1,0,0,0.0,0,2,0,0.0,1,5,0,0,1,0,0,0,0,3,0,1,0.0,0.2696634314499599
FLASHSCORE,83,1,Goal! Nathan Ake provides Wout Weghorst (Netherlands) with a nice pass inside the box. It allows him to finish with a precise effort into the bottom left corner. 1:2.,Goal,"[Goal] Goal! Poland 0, Netherlands 0. Wout Weghorst scores with a left footed shot from the centre of the box.",3259,0.4362696764213311,0.3841520524478577,0.3649218703677125,0.5475343,0.24,0.7287641167640686,0.3213866651058197,0.4073774516582489,29,20,20,12,6,4,3,2,0.5,1,2,1,1.0,5,2,1,0.2,4,3,0,0,1,2,0,0,5,3,0,1,0.42857142857142855,0.43473002945617845
FLASHSCORE,86,1,Bartosz Salamon (Poland) is not able to continue due to his injury and will be replaced by Bartosz Bereszynski.,Substitution,[Substitution] Substitution for Poland. Bartosz Salamon is replaced by Bartosz Bereszyński due to injury.,3260,0.5690531076012306,0.5867388716695379,0.4796085570328445,0.78060806,0.5,-0.6144038438796997,-0.1303996592760086,0.4840041846036911,19,14,11,10,6,3,4,2,0.6666666666666666,1,1,1,1.0,0,1,0,0.0,3,4,0,0,1,1,0,0,0,2,0,1,0.8181818181818182,0.6188788501221943
FLASHSCORE,86,2,Bartosz Salamon (Poland) is writhing in pain and can now receive medical treatment after the referee signals for the physio to come onto the pitch.,Injury,[Substitution] Substitution for Poland. Bartosz Salamon is replaced by Bartosz Bereszyński due to injury.,3260,0.4511788682954864,0.3186537735087814,0.1817689191853146,0.63133526,0.1428571428571428,-0.2816455066204071,-0.1303996592760086,0.1512458473443985,25,14,16,10,3,2,4,2,1.0,1,1,1,1.0,0,1,0,0.0,2,4,0,0,1,1,0,0,0,2,0,1,1.0,0.5609430949396118
FLASHSCORE,87,1,Problems for Ronald Koeman as Nathan Ake is not able to play anymore. His injury is too serious and Micky van de Ven (Netherlands) replaces him.,Substitution,[Substitution] Substitution for Netherlands. Micky van de Ven replaces Nathan Aké for tactical reasons.,3261,0.342267822021539,0.3874413942470087,0.262059778704244,0.62753713,0.2727272727272727,-0.7712942957878113,0.0219585988670587,0.79325289465487,26,14,18,11,6,6,4,3,0.5,1,1,1,1.0,0,1,0,0.0,6,4,0,0,1,1,0,0,0,2,0,1,0.5555555555555556,0.3849253684664405
FLASHSCORE,89,1,Artur Soares Dias has a clear sight and sees a foul from Nicola Zalewski (Poland).,General,"[Shots] Poland applying late pressure with two attempts: Świderski's shot saved, Piotrowski's off target.",3263,0.3719680803543494,0.1872642413644215,0.0389519424479234,0.47738624,0.0454545454545454,0.0756677612662315,0.0017473585903644,0.073920402675867,15,14,10,13,1,3,3,1,0.3333333333333333,1,1,1,1.0,1,3,0,0.0,3,3,0,0,1,1,0,0,1,4,0,1,0.23076923076923078,0.3437283111991666
FLASHSCORE,90,1,5 min. of stoppage-time to be played.,General,[General] Even contest in midfield; Netherlands holds 54.5% possession.,3264,0.2620390262454748,0.0372336059808731,0.0,0.11170082,0.0,0.0397350490093231,0.1032797619700431,0.06354471296072,7,9,4,7,0,0,2,0,0.0,0,1,0,0.0,0,0,0,0.0,0,2,0,0,0,1,0,0,0,0,0,0,0.5,0.309631221407856
FLASHSCORE,90,2,"Bart Verbruggen pulls off a great save to deny Karol Swiderski (Poland) after receiving a precise defence-splitting pass. The effort is headed for the bottom left corner, but the goalkeeper dives superbly to stop it. Definitely the best save of this match so far!",Save,[General] Even contest in midfield; Netherlands holds 54.5% possession.,3264,0.1380444597452879,0.1017295519510905,0.0,0.30518866,0.0,0.8562905788421631,0.1032797619700431,0.7530108168721199,44,9,30,7,0,4,2,0,0.0,1,1,0,0.0,5,0,0,0.0,4,2,0,0,1,1,0,0,6,0,1,0,0.0,0.11043556862557602
FLASHSCORE,90+1,1,Jakub Piotrowski (Poland) clearly holds his opponent to prevent him from getting the ball and the referee blows his whistle for a foul.,General,[Foul] Foul by Jakub Piotrowski (Poland) on Virgil van Dijk (Netherlands) in the defensive half.,3265,0.512832290139248,0.3584644777330426,0.2089053817846379,0.66648805,0.2,-0.4357147812843323,-0.4116505086421966,0.0240642726421356,23,15,14,11,4,2,5,2,1.0,1,2,1,1.0,1,1,1,1.0,2,5,0,0,1,2,0,0,1,2,0,1,1.0,0.6102658318285005
FLASHSCORE,90+2,1,"Jakub Moder (Poland) picks up a sweet pass and fires one in from distance towards the right side of the goal, but Bart Verbruggen is alert and makes a decent save.",General,[Shot Saved] Attempt saved. Jakub Moder's left-footed shot from the edge of the box denied by Bart Verbruggen.,3266,0.4399647693773296,0.3367972100364084,0.213356205311602,0.6488873,0.1481481481481481,0.2386592179536819,-0.0118733346462249,0.2505325525999069,31,18,19,14,4,3,4,2,0.6666666666666666,1,0,0,0.0,3,3,1,0.3333333333333333,3,4,0,0,1,0,0,0,3,5,0,2,0.5882352941176471,0.4696188789954981
FLASHSCORE,90+5,1,"Nicola Zalewski (Poland) wastes an opportunity! He unleashed a strong shot from distance after the rebound fell at his feet. It went in the direction of the crossbar, but the goalkeeper pulled off a nice save to deny him.",General,[Shot Saved] Attempt saved. Nicola Zalewski's right-footed shot from the edge of the box denied by Bart Verbruggen.,3269,0.4702754352413344,0.3412845241755549,0.2610885225922775,0.66901505,0.09375,-0.1464613825082779,-0.0037095509469509,0.1427518315613269,39,18,23,14,3,4,4,1,0.25,1,0,0,0.0,4,3,2,0.5,4,4,0,0,1,0,0,0,4,5,0,2,0.34782608695652173,0.4457855655974945
FLASHSCORE,90+6,1,The referee blows for the end of today's match.,Full Time,"[General] Poland in total control, holding 100% possession in stoppage time.",3270,0.0315732173621654,0.0602279752492904,0.0,0.18068393,0.0,-0.8412564992904663,0.2131345570087433,1.0543910562992096,9,11,5,9,0,0,2,0,0.0,0,1,0,0.0,0,0,0,0.0,0,2,0,0,0,1,0,0,0,0,0,0,0.5,0.12525857474015809
