data_source,minute,sequence_rank,real_commentary,real_type,our_sequence_commentary,sequence_id,average_score,average_score_no_sentiment,TF-IDF,Embeddings_BERT,content_overlap_ratio,real_sentiment,our_sentiment,sentiment_diff,real_word_count,our_word_count,real_content_words,our_content_words,matching_content_words,real_unique_players,our_unique_players,matching_players,entity_players_match,real_unique_teams,our_unique_teams,matching_teams,entity_teams_match,real_unique_events,our_unique_events,matching_events,entity_events_match,real_player_mentions,our_player_mentions,real_player_repetitions,our_player_repetitions,real_team_mentions,our_team_mentions,real_team_repetitions,our_team_repetitions,real_event_mentions,our_event_mentions,real_event_repetitions,our_event_repetitions,ner_score,average_score_with_ner
BBC,75,1,There's no zip about England. Still no new changes on the horizon.,General,"[General] Netherlands dominating midfield with 100% possession, Tijjani Reijnders leading the charge.",79,-0.010247488617096,0.0030160284053038,0.0406093257697673,-0.03156124,0.0,-0.5171544551849365,0.5328835844993591,1.0500380396842957,12,12,8,10,0,2,2,0,0.0,1,1,0,0.0,0,0,0,0.0,2,2,0,0,1,1,0,0,0,0,0,0,0.0,-0.00819799078290567
BBC,77,1,Another good move by the Dutch and it ends with a snatched shot by Xavi Simons straight at Jordan Pickford. England are on the back-foot for now.,General,"[Shots] Netherlands applying pressure with two attempts: Weghorst's shot blocked, Simons' effort saved by Pickford.",81,0.3091421354474143,0.2802449270965677,0.1649799590722019,0.5603702,0.1153846153846153,0.6366353631019592,0.0324691236019134,0.6041662395000458,27,15,16,13,3,4,4,2,0.5,1,1,0,0.0,1,5,1,1.0,4,4,0,0,1,1,0,0,1,6,0,1,0.2857142857142857,0.3044565641342114
BBC,77,2,Double England change coming up. Cole Palmer and Ollie Watkins.,Substitution,"[Shots] Netherlands applying pressure with two attempts: Weghorst's shot blocked, Simons' effort saved by Pickford.",81,0.3057515006512403,0.0776805480321248,0.0,0.23304164,0.0,0.0425047650933265,0.0324691236019134,0.0100356414914131,10,15,8,13,0,3,4,0,0.0,1,1,0,0.0,0,5,0,0.0,3,4,0,0,1,1,0,0,0,6,0,1,0.0,0.24460119970171737
BBC,79,1,England have the ball in the back of the net! Bukayo Saka finishes off a great move from close range but the offside flag goes up straight away. It was tight...,VAR,"[General] England dominating midfield with 100% possession, led by Declan Rice for 2 minutes.",83,0.3613489101842182,0.1553499076783839,0.022219777091178,0.4067929,0.037037037037037,0.4316961467266083,0.4110420644283294,0.0206540822982788,31,14,18,10,1,2,2,0,0.0,1,1,1,1.0,2,0,0,0.0,2,2,0,0,1,1,0,0,2,0,0,0,0.23076923076923078,0.3352329725198334
BBC,81,1,This is it Cole Palmer and Ollie Watkins. It's your time to shine. Harry Kane has come off as has Phil Foden.,Substitution,[Foul] Foul by Bukayo Saka (England) on Virgil van Dijk (Netherlands). Free kick awarded in defensive half.,86,0.1637508198618888,0.0605197449525197,0.0,0.18155923,0.0,0.2135199010372162,-0.3130360543727875,0.5265559554100037,22,17,12,14,0,5,5,0,0.0,0,2,0,0.0,0,2,0,0.0,5,5,0,0,0,2,0,0,0,3,0,1,0.0,0.13100065491799925
BBC,82,1,This is a big moment for Ollie Watkins. He has played only 20 minutes at this tournament but he now gets the chance to put his name up in lights.,General,[General] England dominating possession with 100% control in midfield.,87,0.1725318458563534,0.0469999150284724,0.0304444092060914,0.110555336,0.0,0.94751238822937,0.4966400265693664,0.4508723616600036,30,9,14,7,0,2,1,0,0.0,0,1,0,0.0,1,0,0,0.0,2,1,0,0,0,1,0,0,1,0,0,0,0.0,0.13802547670921755
BBC,84,1,A lightning break by the Netherlands. It looks like they have carved open England's defence and Wout Weghorst looks set to score until Marc Guehi saves the day with an incredible challenge.,Shot,[Foul] Foul by Kyle Walker (England) on Cody Gakpo (Netherlands) near the box.,89,0.1232938553752595,0.1982489739341331,0.124877740840508,0.3957951,0.074074074074074,0.7211834192276001,-0.380388081073761,1.101571500301361,32,13,21,10,2,3,3,0,0.0,2,2,2,1.0,1,1,0,0.0,3,3,0,0,2,2,0,0,1,2,0,1,0.3,0.15863508292264417
BBC,85,1,Five minutes of normal time left. The Netherlands look the more likely to score.,General,[Foul] Foul by Kobbie Mainoo (England) on Denzel Dumfries (Netherlands). Free kick awarded on the right wing.,90,0.1820356308280248,0.1463569778679237,0.0922915842993902,0.2991603,0.0476190476190476,0.2734172642230987,-0.437511146068573,0.7109284102916718,14,17,10,13,1,2,4,0,0.0,1,2,1,1.0,0,2,0,0.0,2,4,0,0,1,2,0,0,0,3,0,1,0.2727272727272727,0.20017395887080774
BBC,86,1,Two quick bookings. Bukayo Saka and Virgil van Dijk see yellow following two separate incidents.,Yellow Card,[Yellow Card] Bukayo Saka (England) receives a yellow card for a foul on Cody Gakpo (Netherlands).,91,0.4316852414666207,0.2868354501404486,0.1325575417513018,0.5779488,0.15,-0.0456676483154296,-0.1794330328702926,0.1337653845548629,15,16,14,12,3,4,3,1,0.25,0,2,0,0.0,0,2,0,0.0,4,3,0,0,0,2,0,0,0,3,0,1,0.25,0.3953481914392878
BBC,87,1,I get the feeling England will settle for extra time now.,General,[Yellow Card] Virgil van Dijk (Netherlands) shown a yellow card for a late challenge.,92,0.2154114086486728,0.0400699809601348,0.0416967378289824,0.078513205,0.0,-0.4603896737098694,-0.2018253654241562,0.2585643082857132,11,14,7,11,0,0,3,0,0.0,1,1,0,0.0,0,1,0,0.0,0,3,0,0,1,1,0,0,0,2,0,1,0.0,0.17232912690865385
BBC,88,1,Having said that... A great ball by Luke Shaw and Cole Palmer is lining up a shot...wide.,General,[Shot Missed] Attempt missed. Cole Palmer's left footed shot from the centre of the box goes wide.,93,0.1750170752321008,0.3302954157080018,0.1528886781458019,0.61577535,0.2222222222222222,0.8559302091598511,-0.4348877370357513,1.2908179461956024,17,17,11,13,4,3,3,1,0.3333333333333333,0,0,0,0.0,1,2,1,1.0,3,3,0,0,0,0,0,0,1,3,0,1,0.42857142857142855,0.22572794654877004
BBC,90,1,He's done itttttttttttttt! OLLIE WATKINS! Sensational scenes as the substitute surely wins it for England. He turns Stefan de Vrij in the box and produces the sweetest of finishes - low and hard. The Netherlands cannot believe it.,Goal,[Foul] Foul by Denzel Dumfries (Netherlands) on John Stones (England) in defensive half.,95,0.0122842374426247,0.1530672653492452,0.0564625168186703,0.33377376,0.0689655172413793,0.9745244383811952,-0.4355404078960418,1.410064846277237,38,13,22,10,2,5,3,0,0.0,2,2,2,1.0,1,1,0,0.0,5,3,0,0,2,2,0,0,1,2,0,1,0.23076923076923078,0.055981235710408674
BBC,90+1,1,"Talk about impact substitutions! Cole Palmer with the assist, Ollie Watkins with the finish. We're into three minutes of additional time at the end of the second half.",General,"[Goal] Goal! Netherlands 0, England 2. Ollie Watkins finishes with a right-footed shot from the centre of the box.",96,0.3299394347389303,0.2727853984461575,0.3026582249040011,0.4416239,0.074074074074074,0.7073007822036743,0.2087023258209228,0.4985984563827514,28,19,18,12,2,4,2,1,0.25,0,2,0,0.0,3,3,1,0.3333333333333333,4,2,0,0,0,2,0,0,3,4,0,1,0.2,0.30395154851906475
BBC,90+1,2,"Talk about impact substitutions! Cole Palmer with the assist, Ollie Watkins with the finish. We're into three minutes of additional time at the end of the second half.",General,[Yellow Card] Xavi Simons (Netherlands) receives a yellow card for a late challenge.,97,0.0647520273923873,0.0783015390237172,0.0,0.23490462,0.0,0.7073007822036743,-0.2685957252979278,0.9758965075016022,28,13,18,10,0,4,2,0,0.0,0,1,0,0.0,3,1,0,0.0,4,2,0,0,0,1,0,0,3,2,0,1,0.0,0.05180162249967957
BBC,90+3,1,THEY'VE DONE IT! ENGLAND ARE INTO THE EUROPEAN CHAMPIONSHIP FINAL.,Full Time,[Substitution] Double substitution for England. Kobbie Mainoo and Bukayo Saka replace players.,101,0.1145083480115534,0.1376209109489522,0.0424980328019521,0.29893613,0.0714285714285714,0.9465600848197936,-0.0082692559808492,0.954829340800643,10,12,6,10,1,0,4,0,0.0,1,1,1,1.0,0,1,0,0.0,0,4,0,0,1,1,0,0,0,2,0,1,1.0,0.2916066786859761
BBC,90+3,2,THEY'VE DONE IT! ENGLAND ARE INTO THE EUROPEAN CHAMPIONSHIP FINAL.,Full Time,"[Substitution] Double change for England: Bukayo Saka and Kobbie Mainoo off, Ezri Konsa Ngoyo on.",99,0.1104704118778824,0.1246277761928597,0.0410070600234428,0.27405274,0.0588235294117647,0.9465600848197936,0.0145584037527441,0.9320016810670496,10,15,6,12,1,0,5,0,0.0,1,1,1,1.0,0,1,0,0.0,0,5,0,0,1,1,0,0,0,1,0,0,1.0,0.2883763296736316
BBC,90+3,3,THEY'VE DONE IT! ENGLAND ARE INTO THE EUROPEAN CHAMPIONSHIP FINAL.,Full Time,"[Substitution] Double change for England. Conor Gallagher replaces Kobbie Mainoo, Bukayo Saka off.",98,0.1062147278009308,0.1152647895920214,0.0441644345352743,0.2428064,0.0588235294117647,0.9465600848197936,0.0256246272474527,0.920935457572341,10,13,6,12,1,0,5,0,0.0,1,1,1,1.0,0,1,0,0.0,0,5,0,0,1,1,0,0,0,1,0,0,1.0,0.2849717812749396
BBC,90+3,4,THEY'VE DONE IT! ENGLAND ARE INTO THE EUROPEAN CHAMPIONSHIP FINAL.,Full Time,"[Substitution] Double change for Netherlands: Xavi Simons off for Brian Brobbey, Denzel Dumfries also substituted.",100,0.0785718988627195,0.0785472293694814,0.0,0.23564169,0.0,0.9465600848197936,0.0252059921622276,0.921354092657566,10,15,6,13,0,0,5,0,0.0,1,1,0,0.0,0,1,0,0.0,0,5,0,0,1,1,0,0,0,1,0,0,0.0,0.0628575194684868
