data_source,minute,sequence_rank,real_commentary,real_type,our_sequence_commentary,sequence_id,average_score,average_score_no_sentiment,TF-IDF,Embeddings_BERT,content_overlap_ratio,real_sentiment,our_sentiment,sentiment_diff,real_word_count,our_word_count,real_content_words,our_content_words,matching_content_words,real_unique_players,our_unique_players,matching_players,entity_players_match,real_unique_teams,our_unique_teams,matching_teams,entity_teams_match,real_unique_events,our_unique_events,matching_events,entity_events_match,real_player_mentions,our_player_mentions,real_player_repetitions,our_player_repetitions,real_team_mentions,our_team_mentions,real_team_repetitions,our_team_repetitions,real_event_mentions,our_event_mentions,real_event_repetitions,our_event_repetitions,ner_score
FLASHSCORE,22,7,Kylian Mbappe (France) passes the ball into the box but an opposing player clears.,General,"[21:05] Crucial block by João Pedro Cavaco Cancelo!, The goalkeeper deals with it, Vitor Machado Ferreira under pressure, plays a short pass to João Maria Lobo Alves Palhinha Gonçalves",112,0.3707073912128387,0.1624634283422865,0.0489490680812114,0.4384412169456482,0.0,0.0391210094094276,0.0345602892339229,0.0045607201755046,14,29,10,22,0,1,3,0,0.0,1,0,0,0.0,1,3,1,1.0,1,3,0,0,1,0,0,0,1,3,0,0,0.2222222222222222
FLASHSCORE,22,8,Kylian Mbappe (France) passes the ball into the box but an opposing player clears.,General,"[21:08] João Maria Lobo Alves Palhinha Gonçalves under pressure, carries the ball under pressure, plays a long ball forward through the air to Cristiano Ronaldo dos Santos Aveiro . William Saliba in the duel . Cristiano Ronaldo dos Santos Aveiro loses control under pressure! . Aurélien Djani Tchouaméni under pressure, plays a short pass to Theo Bernard François Hernández",113,0.3522534649317628,0.1841398526556182,0.1132084985185238,0.4159552454948425,0.0232558139534883,0.0391210094094276,-0.1042846888303756,0.1434056982398033,14,59,10,47,1,1,6,0,0.0,1,0,0,0.0,1,1,1,1.0,1,6,0,0,1,0,0,0,1,1,0,0,0.2222222222222222
FLASHSCORE,23,1,Eduardo Camavinga (France) is disappointed with himself because he got into a good area but produced a poor cross.,General,[22:59] ⏸️ PLAY STOPPED - Cristiano Ronaldo dos Santos Aveiro (Portugal) is down injured . Referee drops the ball . Referee drops the ball,124,0.272118174424955,0.0927679451189951,0.0233381127961029,0.2549657225608825,0.0,-0.8426965475082397,-0.6528654098510742,0.1898311376571655,19,24,13,16,0,1,3,0,0.0,1,1,0,0.0,1,0,0,0.0,1,3,0,0,1,1,0,0,1,0,0,0,0.0
FLASHSCORE,23,2,Eduardo Camavinga (France) is disappointed with himself because he got into a good area but produced a poor cross.,General,"[22:04] Eduardo Camavinga under pressure, carries the ball under pressure, plays a long ball forward through the air to Theo Bernard François Hernández into the right attacking third, but it goes out of play, Theo Bernard François Hernández receives under pressure in the right attacking third . From the goal kick, Diogo Meireles Costa under pressure, plays a long ball forward through the air to Nuno Mendes",120,0.1771209208890561,0.1543984173039282,0.0427940542398945,0.3454011976718902,0.075,-0.8426965475082397,-0.0879849791526794,0.7547115683555603,19,67,13,50,3,1,5,1,1.0,1,0,0,0.0,1,2,0,0.0,1,5,0,0,1,0,0,0,1,2,0,0,0.4444444444444444
FLASHSCORE,23,3,Eduardo Camavinga (France) is disappointed with himself because he got into a good area but produced a poor cross.,General,"[22:54] Theo Bernard François Hernández under pressure, carries the ball under pressure, plays a short pass along the ground to N'Golo Kanté, N'Golo Kanté under pressure, carries the ball - BUT LOSES IT! . Bernardo Mota Veiga de Carvalho e Silva closes down N'Golo Kanté . N'Golo Kanté under MASSIVE pressure, plays a short pass along the ground to Antoine Griezmann",123,0.1521577160953694,0.0943002944388937,0.0108658210036014,0.2720350623130798,0.0,-0.8426965475082397,-0.1684265285730362,0.6742700189352036,19,61,13,45,0,1,6,0,0.0,1,0,0,0.0,1,1,0,0.0,1,6,0,0,1,0,0,0,1,2,0,1,0.0
FLASHSCORE,23,4,Eduardo Camavinga (France) is disappointed with himself because he got into a good area but produced a poor cross.,General,"[22:46] From the goal kick, João Pedro Cavaco Cancelo under pressure, plays a long ball forward through the air to Bernardo Mota Veiga de Carvalho e Silva, From the goal kick, Bernardo Mota Veiga de Carvalho e Silva under pressure, plays a medium pass to Cristiano Ronaldo dos Santos Aveiro, Cristiano Ronaldo dos Santos Aveiro under pressure, drives forward with the ball from the left midfield into the left attacking third - BUT LOSES IT! . Theo Bernard François Hernández closes down Cristiano Ronaldo dos Santos Aveiro . Cristiano Ronaldo dos Santos Aveiro struggles to control under pressure",122,0.1201369636655864,0.0867501627605514,0.0248587078287461,0.2165238559246063,0.0188679245283018,-0.8426965475082397,-0.0629939138889312,0.7797026336193085,19,98,13,73,1,1,8,0,0.0,1,0,0,0.0,1,3,0,0.0,1,8,0,0,1,0,0,0,1,5,0,2,0.0
FLASHSCORE,23,5,Eduardo Camavinga (France) is disappointed with himself because he got into a good area but produced a poor cross.,General,"[22:33] From the goal kick, Nuno Mendes under pressure, plays a medium pass back along the ground to Kléper Laveran Lima Ferreira, Kléper Laveran Lima Ferreira under pressure, carries the ball From the goal kick, Kléper Laveran Lima Ferreira under pressure, plays a medium pass along the ground to Diogo Meireles Costa, Diogo Meireles Costa under pressure, carries the ball From the goal kick, Diogo Meireles Costa under pressure, plays a long pass forward along the ground to João Pedro Cavaco Cancelo",121,0.0848171710968017,0.0759999901056289,0.0,0.2279999703168869,0.0,-0.8426965475082397,0.0460347384214401,0.8887312859296799,19,82,13,64,0,1,5,0,0.0,1,0,0,0.0,1,3,0,0.0,1,5,0,0,1,0,0,0,1,9,0,6,0.0
FLASHSCORE,25,1,"The free kick is taken by Antoine Griezmann (France), but ball is cleared.",Free Kick,"[24:50] Theo Bernard François Hernández struggles to control under pressure closes down the ball carrier . Bernardo Mota Veiga de Carvalho e Silva wins the ball back under pressure, drives forward with the ball under pressure, delivers the free kick a medium pass forward, INTERCEPTED! Portugal loses the ball",130,0.3478115809864893,0.2803432610839068,0.1821365802175999,0.5706579089164734,0.088235294117647,0.1484677642583847,-0.3013156950473785,0.4497834593057632,13,49,8,37,3,1,4,0,0.0,1,1,0,0.0,1,2,1,1.0,1,4,0,0,1,1,0,0,1,2,0,0,0.2222222222222222
FLASHSCORE,25,2,It looks like Pepe (Portugal) saw red with that tackle. Michael Oliver won't tolerate such behaviour on the pitch and blows for a foul. A free kick has been awarded to France.,Free Kick,"[24:50] Theo Bernard François Hernández struggles to control under pressure closes down the ball carrier . Bernardo Mota Veiga de Carvalho e Silva wins the ball back under pressure, drives forward with the ball under pressure, delivers the free kick a medium pass forward, INTERCEPTED! Portugal loses the ball",130,0.3463905199902812,0.2332613229139063,0.1101054272679985,0.5244611501693726,0.0652173913043478,-0.6155375838279724,-0.3013156950473785,0.3142218887805938,32,49,20,37,3,3,4,0,0.0,2,1,1,0.5,3,2,1,0.3333333333333333,3,4,0,0,2,1,0,0,3,2,0,0,0.20833333333333334
FLASHSCORE,26,1,The linesman raises his flag. Kylian Mbappe (France) is adjudged offside.,Offside,"[25:16] N'Golo Kanté under MASSIVE pressure, delivers the free kick a dangerous short pass along the ground to Kylian Mbappé Lottin into the DANGER ZONE, Kylian Mbappé Lottin receives under pressure in the right attacking third . Rúben Santos Gato Alves Dias under pressure, delivers the free kick a short pass along the ground to Diogo Meireles Costa",133,0.4067130183467282,0.2293104307901876,0.1278312922149636,0.5337842106819153,0.0263157894736842,0.0053210072219371,-0.055758211761713,0.0610792189836502,11,58,8,45,1,1,4,0,0.0,1,0,0,0.0,1,2,0,0.0,1,4,0,0,1,0,0,0,1,4,0,2,0.2222222222222222
FLASHSCORE,26,2,The linesman raises his flag. Kylian Mbappe (France) is adjudged offside.,Offside,"[25:01] Aurélien Djani Tchouaméni under pressure, carries the ball under pressure, delivers the free kick a medium pass along the ground to Eduardo Camavinga, Eduardo Camavinga under pressure, carries the ball under pressure, delivers the free kick a medium pass along the ground to Jules Koundé into the left attacking third, Jules Koundé under pressure, carries the ball",131,0.3956897296948351,0.1963584585743636,0.099591959642616,0.4894834160804748,0.0,0.0053210072219371,-0.0009954497218132,0.0063164569437503,11,58,8,45,0,1,3,0,0.0,1,0,0,0.0,1,2,0,0.0,1,3,0,0,1,0,0,0,1,4,0,2,0.0
FLASHSCORE,26,3,The linesman raises his flag. Kylian Mbappe (France) is adjudged offside.,Offside,"[25:09] Eduardo Camavinga under pressure, delivers the free kick a medium pass along the ground to Dayotchanculle Upamecano, Dayotchanculle Upamecano under pressure, carries the ball under pressure, delivers the free kick a short pass along the ground to Aurélien Djani Tchouaméni, Aurélien Djani Tchouaméni under pressure, carries the ball under pressure, delivers the free kick a short pass forward along the ground to N'Golo Kanté into the right attacking third",132,0.3926230015810729,0.1925869470611414,0.0998940723464492,0.4778667688369751,0.0,0.0053210072219371,0.0125898420810699,0.0072688348591327,11,70,8,54,0,1,4,0,0.0,1,0,0,0.0,1,2,0,0.0,1,4,0,0,1,0,0,0,1,6,0,4,0.0
FLASHSCORE,26,4,The linesman raises his flag. Kylian Mbappe (France) is adjudged offside.,Offside,"[25:57] João Pedro Cavaco Cancelo under pressure, delivers the free kick a medium pass back along the ground to Rúben Santos Gato Alves Dias, Rúben Santos Gato Alves Dias under pressure, carries the ball under pressure, delivers the free kick a medium pass along the ground to Vitor Machado Ferreira, Vitor Machado Ferreira under pressure, carries the ball - BUT LOSES IT! . Kylian Mbappé Lottin closes down Vitor Machado Ferreira",135,0.3733105142207276,0.2002569554469759,0.0909179640316133,0.4828258752822876,0.027027027027027,0.0053210072219371,-0.1022078022360801,0.1075288094580173,11,71,8,56,1,1,4,0,0.0,1,0,0,0.0,1,2,0,0.0,1,4,0,0,1,0,0,0,1,4,0,2,0.2222222222222222
FLASHSCORE,26,5,The linesman raises his flag. Kylian Mbappe (France) is adjudged offside.,Offside,"[25:37] Diogo Meireles Costa under pressure, delivers the free kick a medium pass along the ground to Kléper Laveran Lima Ferreira, Kléper Laveran Lima Ferreira under pressure, carries the ball under pressure, delivers the free kick a short pass forward along the ground to Vitor Machado Ferreira, Vitor Machado Ferreira under pressure, drives forward with the ball from the right defensive third into the central defensive third under pressure, delivers the free kick a long ball forward through the air to João Pedro Cavaco Cancelo",134,0.3705240108100371,0.1676475370960495,0.1026228264084643,0.4003197848796844,0.0,0.0053210072219371,0.0261675752699375,0.0208465680480003,11,85,8,66,0,1,3,0,0.0,1,0,0,0.0,1,2,0,0.0,1,4,0,1,1,0,0,0,1,5,0,3,0.0
FLASHSCORE,27,1,"Rafael Leao (Portugal) sends a sweet pass into the penalty area, but one of the defenders averts the danger. Portugal will take a corner kick.",Corner,"[26:17] João Maria Lobo Alves Palhinha Gonçalves under pressure, delivers the free kick a long ball forward through the air to Rafael Alexandre Conceição Leão, Rafael Alexandre Conceição Leão surges forward on a BRILLIANT run from the right midfield into the right attacking third - BUT LOSES IT! . Jules Koundé is beaten by Rafael Alexandre Conceição Leão! . Rafael Alexandre Conceição Leão takes on the defender under pressure, carries the ball",137,0.4342115827194504,0.2861591724444299,0.2231632315781324,0.5728142857551575,0.0625,0.058483462780714,-0.0631477236747741,0.1216311864554882,25,72,17,52,3,1,3,0,0.0,1,0,0,0.0,3,1,0,0.0,1,3,0,0,2,0,1,0,3,1,0,0,0.0
FLASHSCORE,27,2,"Rafael Leao (Portugal) sends a sweet pass into the penalty area, but one of the defenders averts the danger. Portugal will take a corner kick.",Corner,"[26:07] Rúben Santos Gato Alves Dias under pressure, delivers the free kick a short pass along the ground to Bernardo Mota Veiga de Carvalho e Silva, Bernardo Mota Veiga de Carvalho e Silva under pressure, carries the ball under pressure, delivers the free kick a short pass along the ground to Vitor Machado Ferreira, Vitor Machado Ferreira under pressure, carries the ball - BUT LOSES IT! . N'Golo Kanté closes down Vitor Machado Ferreira",136,0.414816519274525,0.2720037016162768,0.1893627605760394,0.5801367163658142,0.0465116279069767,0.058483462780714,-0.0982615649700164,0.1567450277507305,25,74,17,55,2,1,6,0,0.0,1,0,0,0.0,3,2,1,0.3333333333333333,1,6,0,0,2,0,1,0,3,4,0,2,0.15384615384615385
FLASHSCORE,28,1,"Bruno Fernandes (Portugal) sends the ball into the box from the side of the pitch, but his cross is blocked.",General,"[27:06] Rafael Alexandre Conceição Leão receives under pressure in the right attacking third under pressure, carries the ball under pressure, delivers the corner a dangerous medium pass back along the ground to Bernardo Mota Veiga de Carvalho e Silva into the DANGER ZONE, Bernardo Mota Veiga de Carvalho e Silva under pressure, carries the ball under pressure, delivers the corner a medium pass along the ground to Bruno Miguel Borges Fernandes",138,0.4904512127390384,0.3334545874961057,0.3158638965651447,0.5819357633590698,0.1025641025641025,-0.0345070473849773,0.0040518641471862,0.0385589115321636,20,71,11,53,4,1,5,1,1.0,1,0,0,0.0,2,2,0,0.0,1,5,0,0,1,0,0,0,2,4,0,2,0.0
FLASHSCORE,28,2,"Bruno Fernandes (Portugal) sends the ball into the box from the side of the pitch, but his cross is blocked.",General,"[27:41] The goalkeeper deals with it From the goal kick, Diogo Meireles Costa under pressure, plays a long pass forward along the ground to João Pedro Cavaco Cancelo",143,0.4429489127527486,0.2804361898674978,0.2512607332987827,0.5900478363037109,0.0,-0.0345070473849773,0.0350058712065219,0.0695129185914993,20,28,11,19,0,1,3,0,0.0,1,0,0,0.0,2,3,0,0.0,1,3,0,0,1,0,0,0,2,4,0,1,0.0
FLASHSCORE,28,3,"Bruno Fernandes (Portugal) sends the ball into the box from the side of the pitch, but his cross is blocked.",General,"[27:39] Eduardo Camavinga wins the ball back under pressure, carries the ball - BUT LOSES IT! . Cristiano Ronaldo dos Santos Aveiro closes down Eduardo Camavinga . Eduardo Camavinga under MASSIVE pressure, shoots with the left foot from the right attacking third - just wide!",142,0.4425806684150977,0.2708475281436818,0.2722721946016825,0.5116989612579346,0.0285714285714285,-0.0345070473849773,-0.076726958155632,0.0422199107706546,20,45,11,32,1,1,3,0,0.0,1,0,0,0.0,2,0,0,0.0,1,3,0,0,1,0,0,0,2,0,0,0,0.0
FLASHSCORE,28,4,"Antoine Griezmann (France) fires the ball towards goal from outside the penalty area, but it is blocked by one of his teammates.",Shot,"[27:41] The goalkeeper deals with it From the goal kick, Diogo Meireles Costa under pressure, plays a long pass forward along the ground to João Pedro Cavaco Cancelo",143,0.4332579004035604,0.2594434112828588,0.189715858488026,0.5563563108444214,0.032258064516129,-0.0102927610278129,0.0350058712065219,0.0452986322343349,22,28,13,19,1,1,3,0,0.0,1,0,0,0.0,3,3,1,0.3333333333333333,1,3,0,0,1,0,0,0,3,4,0,1,0.15384615384615385
FLASHSCORE,28,5,"Bruno Fernandes (Portugal) sends the ball into the box from the side of the pitch, but his cross is blocked.",General,"[27:33] Crucial block by N'Golo Kanté! . The goalkeeper deals with it . Eduardo Camavinga wins the ball back under pressure, carries the ball under pressure, plays a short pass along the ground to Theo Bernard François Hernández into the right attacking third",141,0.4265297733026786,0.3223942366445121,0.335260789422079,0.5763663649559021,0.0555555555555555,-0.0345070473849773,0.2265565693378448,0.2610636167228222,20,43,11,30,2,1,3,0,0.0,1,0,0,0.0,2,3,1,0.5,1,3,0,0,1,0,0,0,2,3,0,0,0.18181818181818182
FLASHSCORE,28,6,"A horde of players are waiting inside the penalty area for a cross from the corner, but Bruno Fernandes (Portugal) takes it short.",Corner,"[27:06] Rafael Alexandre Conceição Leão receives under pressure in the right attacking third under pressure, carries the ball under pressure, delivers the corner a dangerous medium pass back along the ground to Bernardo Mota Veiga de Carvalho e Silva into the DANGER ZONE, Bernardo Mota Veiga de Carvalho e Silva under pressure, carries the ball under pressure, delivers the corner a medium pass along the ground to Bruno Miguel Borges Fernandes",138,0.423830662877883,0.239522283307745,0.1813809681041913,0.4657573103904724,0.0714285714285714,0.0272960625588893,0.0040518641471862,0.0232441984117031,23,71,13,53,3,1,5,1,1.0,1,0,0,0.0,3,2,1,0.3333333333333333,1,5,0,0,1,0,0,0,3,4,0,2,0.15384615384615385
FLASHSCORE,28,7,"The keeper doesn't have to worry about this one. Eduardo Camavinga (France) sacrificed accuracy for power, and thus his attempt went well over the bar.",Shot,"[27:39] Eduardo Camavinga wins the ball back under pressure, carries the ball - BUT LOSES IT! . Cristiano Ronaldo dos Santos Aveiro closes down Eduardo Camavinga . Eduardo Camavinga under MASSIVE pressure, shoots with the left foot from the right attacking third - just wide!",142,0.4123314232084126,0.2610523383422654,0.1945475103270892,0.538609504699707,0.05,0.0571043640375137,-0.076726958155632,0.1338313221931457,25,45,17,32,2,1,3,1,1.0,1,0,0,0.0,1,0,0,0.0,1,3,0,0,1,0,0,0,1,0,0,0,0.5714285714285714
FLASHSCORE,28,8,"Antoine Griezmann (France) fires the ball towards goal from outside the penalty area, but it is blocked by one of his teammates.",Shot,"[27:39] Eduardo Camavinga wins the ball back under pressure, carries the ball - BUT LOSES IT! . Cristiano Ronaldo dos Santos Aveiro closes down Eduardo Camavinga . Eduardo Camavinga under MASSIVE pressure, shoots with the left foot from the right attacking third - just wide!",142,0.411897268152775,0.2380077565796397,0.1887356850603725,0.4982605576515198,0.027027027027027,-0.0102927610278129,-0.076726958155632,0.066434197127819,22,45,13,32,1,1,3,0,0.0,1,0,0,0.0,3,0,0,0.0,1,3,0,0,1,0,0,0,3,0,0,0,0.0
FLASHSCORE,28,9,"Antoine Griezmann (France) fires the ball towards goal from outside the penalty area, but it is blocked by one of his teammates.",Shot,"[27:06] Rafael Alexandre Conceição Leão receives under pressure in the right attacking third under pressure, carries the ball under pressure, delivers the corner a dangerous medium pass back along the ground to Bernardo Mota Veiga de Carvalho e Silva into the DANGER ZONE, Bernardo Mota Veiga de Carvalho e Silva under pressure, carries the ball under pressure, delivers the corner a medium pass along the ground to Bruno Miguel Borges Fernandes",138,0.4116466461316738,0.220310403233898,0.1550467194718275,0.483157217502594,0.0227272727272727,-0.0102927610278129,0.0040518641471862,0.0143446251749992,22,71,13,53,1,1,5,0,0.0,1,0,0,0.0,3,2,0,0.0,1,5,0,0,1,0,0,0,3,4,0,2,0.0
FLASHSCORE,28,10,"A horde of players are waiting inside the penalty area for a cross from the corner, but Bruno Fernandes (Portugal) takes it short.",Corner,"[27:41] The goalkeeper deals with it From the goal kick, Diogo Meireles Costa under pressure, plays a long pass forward along the ground to João Pedro Cavaco Cancelo",143,0.4102992301232566,0.2163022430468864,0.1692713116792639,0.4796354174613952,0.0,0.0272960625588893,0.0350058712065219,0.0077098086476325,23,28,13,19,0,1,3,0,0.0,1,0,0,0.0,3,3,0,0.0,1,3,0,0,1,0,0,0,3,4,0,1,0.0
FLASHSCORE,28,11,"The keeper doesn't have to worry about this one. Eduardo Camavinga (France) sacrificed accuracy for power, and thus his attempt went well over the bar.",Shot,"[27:41] The goalkeeper deals with it From the goal kick, Diogo Meireles Costa under pressure, plays a long pass forward along the ground to João Pedro Cavaco Cancelo",143,0.4029206487391689,0.211260362595889,0.1327187542038354,0.5010623335838318,0.0,0.0571043640375137,0.0350058712065219,0.0220984928309917,25,28,17,19,0,1,3,0,0.0,1,0,0,0.0,1,3,0,0.0,1,3,0,0,1,0,0,0,1,4,0,1,0.0
FLASHSCORE,28,12,"The keeper doesn't have to worry about this one. Eduardo Camavinga (France) sacrificed accuracy for power, and thus his attempt went well over the bar.",Shot,"[27:33] Crucial block by N'Golo Kanté! . The goalkeeper deals with it . Eduardo Camavinga wins the ball back under pressure, carries the ball under pressure, plays a short pass along the ground to Theo Bernard François Hernández into the right attacking third",141,0.4027968556899594,0.2602132093533896,0.1859999066892901,0.547020673751831,0.0476190476190476,0.0571043640375137,0.2265565693378448,0.1694522053003311,25,43,17,30,2,1,3,1,1.0,1,0,0,0.0,1,3,0,0.0,1,3,0,0,1,0,0,0,1,3,0,0,0.5714285714285714
FLASHSCORE,28,13,"Bruno Fernandes (Portugal) sends the ball into the box from the side of the pitch, but his cross is blocked.",General,"[27:18] Kylian Mbappé Lottin under pressure, carries the ball under pressure, plays a short pass along the ground to N'Golo Kanté, N'Golo Kanté surges forward on a BRILLIANT run from the left defensive third into the left midfield under pressure, plays a long ball forward through the air to Kylian Mbappé Lottin into the left attacking third, Kylian Mbappé Lottin receives under pressure in the left attacking third",139,0.3933237088433083,0.2591331794309849,0.2818175215542696,0.4415279626846313,0.054054054054054,-0.0345070473849773,0.1695976555347442,0.2041047029197216,20,68,11,52,2,1,2,0,0.0,1,0,0,0.0,2,1,0,0.0,1,2,0,0,1,0,0,0,2,1,0,0,0.0
FLASHSCORE,28,14,"Antoine Griezmann (France) fires the ball towards goal from outside the penalty area, but it is blocked by one of his teammates.",Shot,"[27:32] Antoine Griezmann under pressure, carries the ball After carrying forward, Antoine Griezmann under pressure, shoots with the left foot from a DANGEROUS position - BLOCKED!",140,0.3914607629978734,0.3836244191797677,0.2397207953747424,0.7444857954978943,0.1666666666666666,-0.0102927610278129,-0.5953229665756226,0.5850302055478096,22,26,13,19,4,1,1,1,1.0,1,0,0,0.0,3,1,1,0.3333333333333333,1,1,0,0,1,0,0,0,3,1,0,0,0.46153846153846156
FLASHSCORE,28,15,"The keeper doesn't have to worry about this one. Eduardo Camavinga (France) sacrificed accuracy for power, and thus his attempt went well over the bar.",Shot,"[27:06] Rafael Alexandre Conceição Leão receives under pressure in the right attacking third under pressure, carries the ball under pressure, delivers the corner a dangerous medium pass back along the ground to Bernardo Mota Veiga de Carvalho e Silva into the DANGER ZONE, Bernardo Mota Veiga de Carvalho e Silva under pressure, carries the ball under pressure, delivers the corner a medium pass along the ground to Bruno Miguel Borges Fernandes",138,0.3897243925188759,0.203983356655277,0.1452570858616746,0.4666929841041565,0.0,0.0571043640375137,0.0040518641471862,0.0530524998903274,25,71,17,53,0,1,5,0,0.0,1,0,0,0.0,1,2,0,0.0,1,5,0,0,1,0,0,0,1,4,0,2,0.0
FLASHSCORE,28,16,"Antoine Griezmann (France) fires the ball towards goal from outside the penalty area, but it is blocked by one of his teammates.",Shot,"[27:33] Crucial block by N'Golo Kanté! . The goalkeeper deals with it . Eduardo Camavinga wins the ball back under pressure, carries the ball under pressure, plays a short pass along the ground to Theo Bernard François Hernández into the right attacking third",141,0.3878183869112327,0.2627076260035295,0.2174854715635936,0.5449963808059692,0.0256410256410256,-0.0102927610278129,0.2265565693378448,0.2368493303656578,22,43,13,30,1,1,3,0,0.0,1,0,0,0.0,3,3,2,0.6666666666666666,1,3,0,0,1,0,0,0,3,3,0,0,0.3076923076923077
FLASHSCORE,28,17,"Antoine Griezmann (France) fires the ball towards goal from outside the penalty area, but it is blocked by one of his teammates.",Shot,"[27:18] Kylian Mbappé Lottin under pressure, carries the ball under pressure, plays a short pass along the ground to N'Golo Kanté, N'Golo Kanté surges forward on a BRILLIANT run from the left defensive third into the left midfield under pressure, plays a long ball forward through the air to Kylian Mbappé Lottin into the left attacking third, Kylian Mbappé Lottin receives under pressure in the left attacking third",139,0.3599950116096582,0.2066234876670633,0.1495878845328674,0.4452825784683227,0.025,-0.0102927610278129,0.1695976555347442,0.1798904165625572,22,68,13,52,1,1,2,0,0.0,1,0,0,0.0,3,1,0,0.0,1,2,0,0,1,0,0,0,3,1,0,0,0.0
FLASHSCORE,28,18,"A horde of players are waiting inside the penalty area for a cross from the corner, but Bruno Fernandes (Portugal) takes it short.",Corner,"[27:33] Crucial block by N'Golo Kanté! . The goalkeeper deals with it . Eduardo Camavinga wins the ball back under pressure, carries the ball under pressure, plays a short pass along the ground to Theo Bernard François Hernández into the right attacking third",141,0.3595982119706641,0.2125511182205373,0.1852506124163536,0.4267617166042328,0.0256410256410256,0.0272960625588893,0.2265565693378448,0.1992605067789554,23,43,13,30,1,1,3,0,0.0,1,0,0,0.0,3,3,0,0.0,1,3,0,0,1,0,0,0,3,3,0,0,0.0
FLASHSCORE,28,19,"A horde of players are waiting inside the penalty area for a cross from the corner, but Bruno Fernandes (Portugal) takes it short.",Corner,"[27:39] Eduardo Camavinga wins the ball back under pressure, carries the ball - BUT LOSES IT! . Cristiano Ronaldo dos Santos Aveiro closes down Eduardo Camavinga . Eduardo Camavinga under MASSIVE pressure, shoots with the left foot from the right attacking third - just wide!",142,0.3560009296769232,0.1760089131407381,0.1591832137740974,0.368843525648117,0.0,0.0272960625588893,-0.076726958155632,0.1040230207145214,23,45,13,32,0,1,3,0,0.0,1,0,0,0.0,3,0,0,0.0,1,3,0,0,1,0,0,0,3,0,0,0,0.0
FLASHSCORE,28,20,"The keeper doesn't have to worry about this one. Eduardo Camavinga (France) sacrificed accuracy for power, and thus his attempt went well over the bar.",Shot,"[27:18] Kylian Mbappé Lottin under pressure, carries the ball under pressure, plays a short pass along the ground to N'Golo Kanté, N'Golo Kanté surges forward on a BRILLIANT run from the left defensive third into the left midfield under pressure, plays a long ball forward through the air to Kylian Mbappé Lottin into the left attacking third, Kylian Mbappé Lottin receives under pressure in the left attacking third",139,0.3395643515971829,0.1569168992953206,0.130173989569159,0.340576708316803,0.0,0.0571043640375137,0.1695976555347442,0.1124932914972305,25,68,17,52,0,1,2,0,0.0,1,0,0,0.0,1,1,0,0.0,1,2,0,0,1,0,0,0,1,1,0,0,0.0
FLASHSCORE,28,21,"A horde of players are waiting inside the penalty area for a cross from the corner, but Bruno Fernandes (Portugal) takes it short.",Corner,"[27:18] Kylian Mbappé Lottin under pressure, carries the ball under pressure, plays a short pass along the ground to N'Golo Kanté, N'Golo Kanté surges forward on a BRILLIANT run from the left defensive third into the left midfield under pressure, plays a long ball forward through the air to Kylian Mbappé Lottin into the left attacking third, Kylian Mbappé Lottin receives under pressure in the left attacking third",139,0.336405008590717,0.1626405424462409,0.1435846467574394,0.3193369805812835,0.025,0.0272960625588893,0.1695976555347442,0.1423015929758548,23,68,13,52,1,1,2,0,0.0,1,0,0,0.0,3,1,0,0.0,1,2,0,0,1,0,0,0,3,1,0,0,0.0
FLASHSCORE,28,22,"Bruno Fernandes (Portugal) sends the ball into the box from the side of the pitch, but his cross is blocked.",General,"[27:32] Antoine Griezmann under pressure, carries the ball After carrying forward, Antoine Griezmann under pressure, shoots with the left foot from a DANGEROUS position - BLOCKED!",140,0.3212334524190763,0.2819165762889835,0.2084793180113394,0.5539370775222778,0.0833333333333333,-0.0345070473849773,-0.5953229665756226,0.5608159191906452,20,26,11,19,2,1,1,0,0.0,1,0,0,0.0,2,1,1,0.5,1,1,0,0,1,0,0,0,2,1,0,0,0.18181818181818182
FLASHSCORE,28,23,"A horde of players are waiting inside the penalty area for a cross from the corner, but Bruno Fernandes (Portugal) takes it short.",Corner,"[27:32] Antoine Griezmann under pressure, carries the ball After carrying forward, Antoine Griezmann under pressure, shoots with the left foot from a DANGEROUS position - BLOCKED!",140,0.2081157687452844,0.1516940347052165,0.0979427551318849,0.3571393489837646,0.0,0.0272960625588893,-0.5953229665756226,0.622619029134512,23,26,13,19,0,1,1,0,0.0,1,0,0,0.0,3,1,0,0.0,1,1,0,0,1,0,0,0,3,1,0,0,0.0
FLASHSCORE,28,24,"The keeper doesn't have to worry about this one. Eduardo Camavinga (France) sacrificed accuracy for power, and thus his attempt went well over the bar.",Shot,"[27:32] Antoine Griezmann under pressure, carries the ball After carrying forward, Antoine Griezmann under pressure, shoots with the left foot from a DANGEROUS position - BLOCKED!",140,0.2028024675863814,0.1545457336528873,0.0704387704204845,0.3931984305381775,0.0,0.0571043640375137,-0.5953229665756226,0.6524273306131363,25,26,17,19,0,1,1,0,0.0,1,0,0,0.0,1,1,0,0.0,1,1,0,0,1,0,0,0,1,1,0,0,0.0
