data_source,minute,sequence_rank,real_commentary,real_type,our_sequence_commentary,sequence_id,average_score,average_score_no_sentiment,TF-IDF,Embeddings_BERT,content_overlap_ratio,real_sentiment,our_sentiment,sentiment_diff,real_word_count,our_word_count,real_content_words,our_content_words,matching_content_words,real_unique_players,our_unique_players,matching_players,entity_players_match,real_unique_teams,our_unique_teams,matching_teams,entity_teams_match,real_unique_events,our_unique_events,matching_events,entity_events_match,real_player_mentions,our_player_mentions,real_player_repetitions,our_player_repetitions,real_team_mentions,our_team_mentions,real_team_repetitions,our_team_repetitions,real_event_mentions,our_event_mentions,real_event_repetitions,our_event_repetitions
FOX,25,6,Netherlands awarded a throw-in in their own half.,General,"[24:33] Kobbie Mainoo under pressure, drives forward with the ball from the central midfield into the left midfield - BUT LOSES IT! . Tijjani Reijnders closes down Kobbie Mainoo . Kobbie Mainoo under MASSIVE pressure, plays a short pass along the ground to Kyle Walker, Kyle Walker under pressure, carries the ball under pressure, plays a medium pass along the ground to Bukayo Saka",91,0.1867912732996046,0.057967896262804665,0.0,0.173903688788414,0.0,-0.0065077785402536,-0.433246374130249,0.4267385955899954,8,64,5,46,0,0,4,0,0.0,1,0,0,0.0,1,1,0,0.0,0,4,0,0,1,0,0,0,1,2,0,1
FOX,26,1,Netherlands have a dangerous throw-in.,General,"[25:42] Denzel Dumfries under pressure, carries the ball under pressure, plays a dangerous short pass along the ground to Tijjani Reijnders into the DANGER ZONE, Tijjani Reijnders under pressure, carries the ball under pressure, plays a short pass along the ground to Denzel Dumfries, Denzel Dumfries receives under pressure in the left attacking third",98,0.233400566995678,0.1023521504409282,0.040729119427371,0.2228490710258484,0.0434782608695652,-0.4620202779769897,-0.0885660946369171,0.3734541833400726,5,54,3,42,1,0,2,0,0.0,1,0,0,0.0,1,1,0,0.0,0,2,0,0,1,0,0,0,1,2,0,1
FOX,26,2,Netherlands have a dangerous throw-in.,General,"[25:32] Tijjani Reijnders under pressure, plays a medium pass through the air to Xavi Simons into the left attacking third, Xavi Simons under pressure, carries the ball under pressure, plays a dangerous short pass to Donyell Malen into the DANGER ZONE, but the pass doesn't find its target, Donyell Malen receives under pressure in the central attacking third . Crucial block by Declan Rice!",97,0.2168565777076928,0.1006652728893556,0.0428702563929096,0.2297137975692749,0.0294117647058823,-0.4620202779769897,-0.0274507701396942,0.4345695078372955,5,64,3,48,1,0,4,0,0.0,1,0,0,0.0,1,2,0,0.0,0,4,0,0,1,0,0,0,1,4,0,2
FOX,26,3,Netherlands have a dangerous throw-in.,General,"[25:23] Jerdy Schouten under pressure, plays a medium pass forward along the ground to Memphis Depay, Memphis Depay under pressure, carries the ball from the right midfield into the central midfield under pressure, plays a long ball forward through the air to Donyell Malen into the central attacking third, but the pass doesn't find its target, Donyell Malen receives under pressure in the central attacking third . Marc Guehi under pressure, plays a short pass through the air to John Stones, INTERCEPTED! England loses the ball",96,0.2030316277021757,0.07885510630734653,0.0146633955039946,0.221901923418045,0.0,-0.4620202779769897,-0.0375814698636531,0.4244388081133365,5,86,3,64,0,0,5,0,0.0,1,1,0,0.0,1,1,0,0.0,0,5,0,0,1,1,0,0,1,3,0,2
FOX,26,4,Netherlands have a dangerous throw-in.,General,"[25:05] Phil Foden loses the 50/50 challenge . Stefan de Vrij wins the 50/50!, Bart Verbruggen wins the ball back under pressure, carries the ball under pressure, plays a medium pass forward along the ground to Nathan Aké",95,0.1968452520668506,0.0728542556365331,0.0,0.2185627669095993,0.0,-0.4620202779769897,-0.030838519334793,0.4311817586421966,5,38,3,26,0,0,5,0,0.0,1,0,0,0.0,1,1,0,0.0,0,5,0,0,1,0,0,0,1,1,0,0
FOX,26,5,Netherlands have a dangerous throw-in.,General,"[25:00] Xavi Simons under pressure, plays a short pass along the ground to Jerdy Schouten, Jerdy Schouten under pressure, carries the ball under pressure, plays a short pass along the ground to Denzel Dumfries, Denzel Dumfries under pressure, carries the ball - BUT LOSES IT! . Phil Foden closes down Denzel Dumfries",94,0.1838977541774511,0.039594933390617364,0.0,0.1187848001718521,0.0,-0.4620202779769897,-0.0788264945149421,0.3831937834620476,5,52,3,39,0,0,4,0,0.0,1,0,0,0.0,1,1,0,0.0,0,4,0,0,1,0,0,0,1,2,0,1
FOX,30,1,Netherlands apply pressure and a brilliant scoring opportunity is created for Denzel Dumfries. But the ball crashes against the crossbar!,Shot,"[29:37] From the goal kick, John Stones under pressure, plays a short pass forward along the ground to Kobbie Mainoo, Kobbie Mainoo under pressure, drives forward with the ball from the central defensive third into the left defensive third From the goal kick, Kobbie Mainoo under pressure, plays a medium pass forward along the ground to Phil Foden, Phil Foden under pressure, carries the ball From the goal kick, Phil Foden under pressure, plays a long pass along the ground to Kieran Trippier",112,0.3799152050275037,0.2045275596424512,0.2089209608400352,0.3533796668052673,0.0512820512820512,0.1157601773738861,0.0218383185565471,0.0939218588173389,20,83,13,61,2,2,5,0,0.0,1,0,0,0.0,1,3,0,0.0,2,5,0,0,1,0,0,0,1,9,0,6
FOX,30,2,Netherlands apply pressure and a brilliant scoring opportunity is created for Denzel Dumfries. But the ball crashes against the crossbar!,Shot,"[29:48] From the goal kick, Kieran Trippier under pressure, plays a short pass along the ground to Declan Rice, Declan Rice under pressure, carries the ball From the goal kick, Declan Rice under pressure, plays a medium pass along the ground to Kobbie Mainoo, Kobbie Mainoo under pressure, drives forward with the ball From the goal kick, Kobbie Mainoo under pressure, plays a medium pass to Kyle Walker",113,0.3720617312934948,0.19725180355170746,0.1878919228334857,0.3432574272155761,0.0606060606060606,0.1157601773738861,0.0122516918927431,0.103508485481143,20,68,13,50,2,2,5,0,0.0,1,0,0,0.0,1,3,0,0.0,2,5,0,0,1,0,0,0,1,9,0,6
FOX,30,3,Netherlands apply pressure and a brilliant scoring opportunity is created for Denzel Dumfries. But the ball crashes against the crossbar!,Shot,"[29:59] Bukayo Saka under pressure, carries the ball From the goal kick, Bukayo Saka under pressure, plays a short pass along the ground to Kyle Walker, Kyle Walker under pressure, carries the ball From the goal kick, Kyle Walker under pressure, plays a short pass along the ground to Kobbie Mainoo, Kobbie Mainoo under pressure, carries the ball - BUT LOSES IT!",114,0.3546827681102807,0.22360945042483735,0.2265809636679899,0.3752818703651428,0.0689655172413793,0.1157601773738861,-0.1363371014595031,0.2520972788333893,20,62,13,45,2,2,4,0,0.0,1,0,0,0.0,1,3,0,0.0,2,4,0,0,1,0,0,0,1,6,0,3
FOX,30,4,Felix Zwayer awards England a goal kick.,General,"[29:09] The goalkeeper deals with it From the goal kick, Jordan Pickford under pressure, plays a medium pass along the ground to John Stones",111,0.3506963597729443,0.20603587604160287,0.0839596659812619,0.4288848042488098,0.1052631578947368,0.2369152903556823,0.0215931013226509,0.2153221890330314,7,24,6,15,2,1,3,0,0.0,1,0,0,0.0,2,3,2,1.0,1,3,0,0,1,0,0,0,2,4,0,1
FOX,30,5,Netherlands apply pressure and a brilliant scoring opportunity is created for Denzel Dumfries. But the ball crashes against the crossbar!,Shot,"[29:09] The goalkeeper deals with it From the goal kick, Jordan Pickford under pressure, plays a medium pass along the ground to John Stones",111,0.3496862989534378,0.16430409062166218,0.1644349863385697,0.2914402484893799,0.037037037037037,0.1157601773738861,0.0215931013226509,0.0941670760512352,20,24,13,15,1,2,3,0,0.0,1,0,0,0.0,1,3,0,0.0,2,3,0,0,1,0,0,0,1,4,0,1
FOX,30,6,Felix Zwayer awards England a goal kick.,General,"[29:37] From the goal kick, John Stones under pressure, plays a short pass forward along the ground to Kobbie Mainoo, Kobbie Mainoo under pressure, drives forward with the ball from the central defensive third into the left defensive third From the goal kick, Kobbie Mainoo under pressure, plays a medium pass forward along the ground to Phil Foden, Phil Foden under pressure, carries the ball From the goal kick, Phil Foden under pressure, plays a long pass along the ground to Kieran Trippier",112,0.3410660111959873,0.1931136721943615,0.0793796999975439,0.4374613165855407,0.0625,0.2369152903556823,0.0218383185565471,0.2150769717991352,7,83,6,61,2,1,5,0,0.0,1,0,0,0.0,2,3,2,1.0,1,5,0,0,1,0,0,0,2,9,0,6
FOX,30,7,Corner awarded to Netherlands.,Corner,"[29:09] The goalkeeper deals with it From the goal kick, Jordan Pickford under pressure, plays a medium pass along the ground to John Stones",111,0.3394742172599314,0.12671945149904865,0.0497716264488214,0.3303867280483246,0.0,0.0438545867800712,0.0215931013226509,0.0222614854574203,4,24,3,15,0,1,3,0,0.0,1,0,0,0.0,1,3,0,0.0,1,3,0,0,1,0,0,0,1,4,0,1
FOX,30,8,Felix Zwayer awards England a goal kick.,General,"[29:48] From the goal kick, Kieran Trippier under pressure, plays a short pass along the ground to Declan Rice, Declan Rice under pressure, carries the ball From the goal kick, Declan Rice under pressure, plays a medium pass along the ground to Kobbie Mainoo, Kobbie Mainoo under pressure, drives forward with the ball From the goal kick, Kobbie Mainoo under pressure, plays a medium pass to Kyle Walker",113,0.3313746044153981,0.18338733870817725,0.0942717136498496,0.3789672255516052,0.0769230769230769,0.2369152903556823,0.0122516918927431,0.2246635984629392,7,68,6,50,2,1,5,0,0.0,1,0,0,0.0,2,3,2,1.0,1,5,0,0,1,0,0,0,2,9,0,6
FOX,30,9,Corner awarded to Netherlands.,Corner,"[29:37] From the goal kick, John Stones under pressure, plays a short pass forward along the ground to Kobbie Mainoo, Kobbie Mainoo under pressure, drives forward with the ball from the central defensive third into the left defensive third From the goal kick, Kobbie Mainoo under pressure, plays a medium pass forward along the ground to Phil Foden, Phil Foden under pressure, carries the ball From the goal kick, Phil Foden under pressure, plays a long pass along the ground to Kieran Trippier",112,0.3253965089581866,0.1078674346854235,0.0470984431058006,0.2765038609504699,0.0,0.0438545867800712,0.0218383185565471,0.022016268223524,4,83,3,61,0,1,5,0,0.0,1,0,0,0.0,1,3,0,0.0,1,5,0,0,1,0,0,0,1,9,0,6
FOX,30,10,Corner awarded to Netherlands.,Corner,"[29:48] From the goal kick, Kieran Trippier under pressure, plays a short pass along the ground to Declan Rice, Declan Rice under pressure, carries the ball From the goal kick, Declan Rice under pressure, plays a medium pass along the ground to Kobbie Mainoo, Kobbie Mainoo under pressure, drives forward with the ball From the goal kick, Kobbie Mainoo under pressure, plays a medium pass to Kyle Walker",113,0.3187381261343148,0.10218513314152916,0.055763134486233,0.2507922649383545,0.0,0.0438545867800712,0.0122516918927431,0.0316028948873281,4,68,3,50,0,1,5,0,0.0,1,0,0,0.0,1,3,0,0.0,1,5,0,0,1,0,0,0,1,9,0,6
FOX,30,11,Felix Zwayer awards England a goal kick.,General,"[29:59] Bukayo Saka under pressure, carries the ball From the goal kick, Bukayo Saka under pressure, plays a short pass along the ground to Kyle Walker, Kyle Walker under pressure, carries the ball From the goal kick, Kyle Walker under pressure, plays a short pass along the ground to Kobbie Mainoo, Kobbie Mainoo under pressure, carries the ball - BUT LOSES IT!",114,0.2761350687731159,0.15926422230254975,0.0659563434946674,0.320927232503891,0.0909090909090909,0.2369152903556823,-0.1363371014595031,0.3732523918151855,7,62,6,45,2,1,4,0,0.0,1,0,0,0.0,2,3,2,1.0,1,4,0,0,1,0,0,0,2,6,0,3
FOX,30,12,Corner awarded to Netherlands.,Corner,"[29:59] Bukayo Saka under pressure, carries the ball From the goal kick, Bukayo Saka under pressure, plays a short pass along the ground to Kyle Walker, Kyle Walker under pressure, carries the ball From the goal kick, Kyle Walker under pressure, plays a short pass along the ground to Kobbie Mainoo, Kobbie Mainoo under pressure, carries the ball - BUT LOSES IT!",114,0.2714965593361854,0.08872597519477203,0.0392250449633597,0.2269528806209564,0.0,0.0438545867800712,-0.1363371014595031,0.1801916882395744,4,62,3,45,0,1,4,0,0.0,1,0,0,0.0,1,3,0,0.0,1,4,0,0,1,0,0,0,1,6,0,3
FOX,32,1,Ball goes out of play for a Netherlands goal kick.,General,"[31:58] Bart Verbruggen under pressure, carries the ball From the goal kick, Bart Verbruggen under pressure, plays a long ball forward through the air to Denzel Dumfries, but the pass doesn't find its target . Kieran Trippier under pressure, plays a short pass to Declan Rice",123,0.4125611241877887,0.21696091691266337,0.0841388489402868,0.4596010446548462,0.1071428571428571,-0.0860310867428779,-0.0866693407297134,0.0006382539868354,10,46,7,33,3,1,5,0,0.0,1,0,0,0.0,2,3,2,1.0,1,5,0,0,1,0,0,0,2,4,0,1
FOX,32,2,Ball goes out of play for a Netherlands goal kick.,General,"[31:04] Kieran Trippier under pressure, carries the ball From the goal kick, Kieran Trippier under pressure, plays a medium pass back along the ground to Declan Rice, Declan Rice under pressure, carries the ball From the goal kick, Declan Rice under pressure, plays a long ball forward through the air to Bukayo Saka into the left attacking third, Bukayo Saka under pressure, carries the ball",120,0.3819880617740755,0.20796967818776835,0.1054589770567438,0.4184500575065613,0.1,-0.0860310867428779,0.0099257007241249,0.0959567874670028,10,65,7,50,3,1,4,0,0.0,1,0,0,0.0,2,3,2,1.0,1,4,0,0,1,0,0,0,2,5,0,2
FOX,32,3,Ball goes out of play for a Netherlands goal kick.,General,"[31:22] The goalkeeper deals with it, From the goal kick, Virgil van Dijk under pressure, plays a short pass along the ground to Bart Verbruggen",122,0.3792863267814724,0.2172292065329828,0.0652912773668346,0.4911582469940185,0.0952380952380952,-0.0860310867428779,0.0485112257301807,0.1345423124730587,10,25,7,16,2,1,4,0,0.0,1,0,0,0.0,2,3,2,1.0,1,4,0,0,1,0,0,0,2,4,0,1
FOX,32,4,England's Phil Foden fires in a great shot but is denied by the woodwork.,Shot,"[31:20] Cody Mathès Gakpo closes down Phil Foden . Phil Foden under MASSIVE pressure, shoots with the left foot from a DANGEROUS position - HITS THE POST! SO CLOSE!",121,0.3749183069235909,0.22979587158452516,0.1719986848302001,0.4340555965900421,0.0833333333333333,0.1949976980686187,0.005283311009407,0.1897143870592117,14,29,8,20,2,1,2,1,1.0,1,0,0,0.0,1,0,0,0.0,1,2,0,0,1,0,0,0,1,0,0,0
FOX,32,5,Ball goes out of play for a Netherlands goal kick.,General,"[31:20] Cody Mathès Gakpo closes down Phil Foden . Phil Foden under MASSIVE pressure, shoots with the left foot from a DANGEROUS position - HITS THE POST! SO CLOSE!",121,0.2898436579853296,0.08356300989786784,0.0,0.2506890296936035,0.0,-0.0860310867428779,0.005283311009407,0.091314397752285,10,29,7,20,0,1,2,0,0.0,1,0,0,0.0,2,0,0,0.0,1,2,0,0,1,0,0,0,2,0,0,0
FOX,32,6,England's Phil Foden fires in a great shot but is denied by the woodwork.,Shot,"[31:22] The goalkeeper deals with it, From the goal kick, Virgil van Dijk under pressure, plays a short pass along the ground to Bart Verbruggen",122,0.2824913502860622,0.092150624494229,0.0833364006891079,0.1931154727935791,0.0,0.1949976980686187,0.0485112257301807,0.146486472338438,14,25,8,16,0,1,4,0,0.0,1,0,0,0.0,1,3,0,0.0,1,4,0,0,1,0,0,0,1,4,0,1
FOX,32,7,England's Phil Foden fires in a great shot but is denied by the woodwork.,Shot,"[31:04] Kieran Trippier under pressure, carries the ball From the goal kick, Kieran Trippier under pressure, plays a medium pass back along the ground to Declan Rice, Declan Rice under pressure, carries the ball From the goal kick, Declan Rice under pressure, plays a long ball forward through the air to Bukayo Saka into the left attacking third, Bukayo Saka under pressure, carries the ball",120,0.2642300341486061,0.08066404464630607,0.0862258703347541,0.1557662636041641,0.0,0.1949976980686187,0.0099257007241249,0.1850719973444938,14,65,8,50,0,1,4,0,0.0,1,0,0,0.0,1,3,0,0.0,1,4,0,0,1,0,0,0,1,5,0,2
FOX,32,8,England's Phil Foden fires in a great shot but is denied by the woodwork.,Shot,"[31:58] Bart Verbruggen under pressure, carries the ball From the goal kick, Bart Verbruggen under pressure, plays a long ball forward through the air to Denzel Dumfries, but the pass doesn't find its target . Kieran Trippier under pressure, plays a short pass to Declan Rice",123,0.2615473152512342,0.1092854332677564,0.0863054519152764,0.2415508478879928,0.0,0.1949976980686187,-0.0866693407297134,0.2816670387983322,14,46,8,33,0,1,5,0,0.0,1,0,0,0.0,1,3,0,0.0,1,5,0,0,1,0,0,0,1,4,0,1
FOX,34,1,Memphis Depay is writhing in pain and play has been suspended for a few moments.,Injury,,-1,0.0,0.0,0.0,0.0,0.0,-0.7796565890312195,0.0,0.7796565890312195,15,0,8,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
FOX,35,1,Ronald Koeman (Netherlands) has taken off Memphis Depay who seemed to be grimacing with pain earlier. A possible injury. Joey Veerman is the replacement.,Substitution,"[34:51] Bart Verbruggen under pressure, plays a long ball forward through the air to Denzel Dumfries, but the pass doesn't find its target, Denzel Dumfries in the duel . Kieran Trippier under pressure, plays a short pass through the air to Declan Rice, but the pass doesn't find its target . Xavi Simons under pressure, plays a medium pass forward through the air to Donyell Malen into the left attacking third, but the pass doesn't find its target . John Stones under pressure, plays a medium pass through the air to Kieran Trippier",130,0.2952801594309853,0.1017594846318625,0.087823066780109,0.2174553871154785,0.0,-0.214993804693222,-0.0908359885215759,0.1241578161716461,24,93,17,65,0,3,7,0,0.0,1,0,0,0.0,0,1,0,0.0,3,7,0,0,1,0,0,0,0,6,0,5
FOX,35,2,Ronald Koeman (Netherlands) has taken off Memphis Depay who seemed to be grimacing with pain earlier. A possible injury. Joey Veerman is the replacement.,Substitution,"[34:33] 📋 TACTICAL CHANGE - Netherlands adjusts formation (34'), Bart Verbruggen wins the ball back",129,0.2913488757239652,0.14463917444174448,0.0556966350406971,0.339759349822998,0.0384615384615384,-0.214993804693222,0.0535282157361507,0.2685220204293728,24,14,17,10,1,3,1,0,0.0,1,1,1,1.0,0,0,0,0.0,3,1,0,0,1,1,0,0,0,0,0,0
FOX,37,1,Throw-in for Netherlands in their own half.,General,"[36:36] Marc Guehi in the duel . Donyell Malen under pressure, plays a medium pass forward to Cody Mathès Gakpo . Kyle Walker closes down Donyell Malen . Cody Mathès Gakpo surges forward on a BRILLIANT run from the left midfield into the left attacking third under pressure, plays a short pass along the ground to Xavi Simons into the central attacking third, but the pass doesn't find its target",137,0.2899188122211374,0.059861158637004135,0.0312861660355242,0.1482973098754882,0.0,0.0811510533094406,0.061242826282978,0.0199082270264625,7,70,4,50,0,1,5,0,0.0,1,0,0,0.0,1,1,0,0.0,1,5,0,0,1,0,0,0,1,3,0,2
FOX,37,2,Throw-in for Netherlands in their own half.,General,"[36:59] Bukayo Saka under pressure, drives forward with the ball under pressure, plays a short pass along the ground to Kobbie Mainoo, Kobbie Mainoo under pressure, carries the ball from the left midfield into the central midfield under pressure, plays a medium pass along the ground to Declan Rice, Declan Rice under pressure, carries the ball",139,0.2596268570050597,0.040266590813795695,0.0,0.1207997724413871,0.0,0.0811510533094406,-0.0011412911117076,0.0822923444211483,7,56,4,42,0,1,3,0,0.0,1,0,0,0.0,1,1,0,0.0,1,3,0,0,1,0,0,0,1,2,0,1
FOX,37,3,Throw-in for Netherlands in their own half.,General,"[36:11] Jerdy Schouten closes down Jude Bellingham . Jude Bellingham under MASSIVE pressure, plays a medium pass forward along the ground to Kieran Trippier, but it goes out of play, Kieran Trippier receives under pressure in the right attacking third . Denzel Dumfries under pressure, plays a long pass forward to Donyell Malen",136,0.2545663459434732,0.0538569162566959,0.0400836602686343,0.1214870885014534,0.0,0.0811510533094406,-0.0621543116867542,0.1433053649961948,7,53,4,40,0,1,5,0,0.0,1,0,0,0.0,1,1,0,0.0,1,5,0,0,1,0,0,0,1,2,0,1
FOX,37,4,Throw-in for Netherlands in their own half.,General,"[36:47] Declan Rice surges forward on a BRILLIANT run from the right defensive third into the right midfield - BUT LOSES IT! . Cody Mathès Gakpo closes down Declan Rice . Declan Rice under pressure, plays a short pass along the ground to Jude Bellingham, Jude Bellingham under pressure, carries the ball under pressure, plays a short pass along the ground to Phil Foden",138,0.2311774715781211,0.05293837189674377,0.0,0.1588151156902313,0.0,0.0811510533094406,-0.1529541760683059,0.2341052293777465,7,64,4,46,0,1,4,0,0.0,1,0,0,0.0,1,1,0,0.0,1,4,0,0,1,0,0,0,1,2,0,1
FOX,39,1,Phil Foden for England drives towards goal at BVB Stadion Dortmund. But the finish is unsuccessful.,General,"[38:40] Phil Foden receives under pressure in the central attacking third under pressure, shoots with the left foot from a DANGEROUS position - SAVED by the goalkeeper! Parried away!",147,0.3985861422760537,0.26688450503922184,0.1164033345797815,0.6073271036148071,0.0769230769230769,-0.1451198160648346,0.061189129948616,0.2063089460134506,16,29,11,19,2,3,2,1,0.3333333333333333,1,0,0,0.0,2,2,1,0.5,3,2,0,0,1,0,0,0,2,2,0,0
FOX,39,2,Phil Foden for England drives towards goal at BVB Stadion Dortmund. But the finish is unsuccessful.,General,"[38:01] Phil Foden under pressure, plays a short pass along the ground to Kieran Trippier, Kieran Trippier under pressure, carries the ball under pressure, plays a short pass forward along the ground to Phil Foden, Phil Foden under pressure, plays a short pass back along the ground to Kieran Trippier, Kieran Trippier under pressure, carries the ball",144,0.3645661359443026,0.21243718735559214,0.1121655942653646,0.4418126344680786,0.0833333333333333,-0.1451198160648346,0.0339272022247314,0.179047018289566,16,57,11,45,2,3,2,1,0.3333333333333333,1,0,0,0.0,2,1,0,0.0,3,2,0,0,1,0,0,0,2,3,0,2
FOX,39,3,Phil Foden for England drives towards goal at BVB Stadion Dortmund. But the finish is unsuccessful.,General,"[38:27] Phil Foden under pressure, plays a short pass along the ground to Kobbie Mainoo into the central attacking third, Kobbie Mainoo under pressure, carries the ball under pressure, plays a medium pass forward through the air to Kyle Walker, Kyle Walker receives under pressure in the central attacking third under pressure, carries the ball - NOW IN THE DANGER ZONE!",146,0.3413734347804285,0.1724953111587493,0.1004087762437515,0.3615216016769409,0.0555555555555555,-0.1451198160648346,0.0068723782896995,0.1519921943545341,16,61,11,46,2,3,3,1,0.3333333333333333,1,0,0,0.0,2,1,0,0.0,3,3,0,0,1,0,0,0,2,2,0,1
FOX,39,4,Phil Foden for England drives towards goal at BVB Stadion Dortmund. But the finish is unsuccessful.,General,[38:42] The goalkeeper deals with it,148,0.3109610117357196,0.12942008790125073,0.0504012589678056,0.3378590047359466,0.0,-0.1451198160648346,-0.0007035993039608,0.1444162167608738,16,6,11,2,0,3,0,0,0.0,1,0,0,0.0,2,1,1,0.5,3,0,0,0,1,0,0,0,2,1,0,0
FOX,39,5,Phil Foden for England drives towards goal at BVB Stadion Dortmund. But the finish is unsuccessful.,General,"[38:12] Jordan Pickford under pressure, carries the ball under pressure, plays a medium pass forward along the ground to John Stones, John Stones under pressure, carries the ball under pressure, plays a long ball forward through the air to Kieran Trippier, Kieran Trippier under pressure, carries the ball from the right midfield into the right attacking third",145,0.2798261259950448,0.09601687072313485,0.0740216278611617,0.2140289843082428,0.0,-0.1451198160648346,0.0236262921243906,0.1687461081892252,16,57,11,44,0,3,3,0,0.0,1,0,0,0.0,2,1,0,0.0,3,3,0,0,1,0,0,0,2,1,0,0
FOX,41,1,Netherlands needs to be cautious. England have an attacking throw-in.,General,"[40:05] John Stones under pressure, plays a medium pass along the ground to Harry Kane, Harry Kane under pressure, carries the ball under pressure, plays a long ball forward through the air to Kieran Trippier into the right attacking third, Kieran Trippier receives under pressure in the right attacking third under pressure, plays a dangerous short pass along the ground to Jude Bellingham into the DANGER ZONE",155,0.339952090606328,0.12070627366534352,0.0741920559969134,0.2593553364276886,0.0285714285714285,-0.0289589688181877,-0.0266485102474689,0.0023104585707187,10,67,6,52,1,0,4,0,0.0,2,0,0,0.0,1,1,0,0.0,0,4,0,0,2,0,0,0,1,2,0,1
FOX,41,2,Netherlands needs to be cautious. England have an attacking throw-in.,General,"[40:27] Crucial block by Nathan Aké!, The goalkeeper deals with it . Kyle Walker under pressure, plays a dangerous medium pass to Kobbie Mainoo into the DANGER ZONE . Jerdy Schouten closes down Kyle Walker . Kobbie Mainoo receives under pressure in the left attacking third",158,0.3237149161650436,0.11142143549901873,0.0638064724917004,0.2392078340053558,0.03125,-0.0289589688181877,0.0104456730186939,0.0394046418368816,10,46,6,33,1,0,4,0,0.0,2,0,0,0.0,1,3,0,0.0,0,4,0,0,2,0,0,0,1,3,0,0
FOX,41,3,Netherlands needs to be cautious. England have an attacking throw-in.,General,"[40:16] Kieran Trippier under pressure, carries the ball under pressure, plays a dangerous medium pass back along the ground to Harry Kane into the DANGER ZONE, Harry Kane under pressure, carries the ball under pressure, plays a long ball forward through the air into the central attacking third, INTERCEPTED! England loses the ball . Virgil van Dijk under pressure, plays a medium pass forward through the air to Cody Mathès Gakpo",156,0.313472878207602,0.14888968321328414,0.0465224837006017,0.3475149869918823,0.0526315789473684,-0.0289589688181877,-0.2217365056276321,0.1927775368094444,10,71,6,56,2,0,5,0,0.0,2,1,1,0.5,1,1,0,0.0,0,5,0,0,2,1,0,0,1,2,0,1
FOX,41,4,Netherlands needs to be cautious. England have an attacking throw-in.,General,"[40:54] Donyell Malen under pressure, carries the ball from the right defensive third into the central midfield under pressure, plays a short pass along the ground to Xavi Simons, Xavi Simons under pressure, carries the ball under pressure, plays a short pass back along the ground to Stefan de Vrij, Stefan de Vrij under pressure, carries the ball",160,0.3052896119603897,0.08618707060143481,0.0238856106795409,0.2346756011247635,0.0,-0.0289589688181877,0.0084437951445579,0.0374027639627456,10,58,6,43,0,0,4,0,0.0,2,0,0,0.0,1,1,0,0.0,0,4,0,0,2,0,0,0,1,2,0,1
FOX,41,5,Netherlands needs to be cautious. England have an attacking throw-in.,General,[40:53] John Stones closes down the ball carrier . Donyell Malen wins the ball back,159,0.2588767036795616,0.031876618663469934,0.0,0.0956298559904098,0.0,-0.0289589688181877,0.0311640724539756,0.0601230412721633,10,15,6,11,0,0,2,0,0.0,2,0,0,0.0,1,0,0,0.0,0,2,0,0,2,0,0,0,1,0,0,0
FOX,41,6,Netherlands needs to be cautious. England have an attacking throw-in.,General,"[40:23] Kobbie Mainoo in the duel under pressure, carries the ball - BUT LOSES IT! . Joey Veerman closes down Kobbie Mainoo . Kobbie Mainoo under MASSIVE pressure, shoots with the right foot from a DANGEROUS position - BLOCKED!",157,0.1229855515856145,0.0534885283375579,0.0207772422029966,0.1396883428096771,0.0,-0.0289589688181877,-0.6974823474884033,0.6685233786702156,10,39,6,25,0,0,2,0,0.0,2,0,0,0.0,1,1,0,0.0,0,2,0,0,2,0,0,0,1,1,0,0
FOX,42,1,Throw-in for England at BVB Stadion Dortmund.,General,"[41:02] Tijjani Reijnders under pressure, plays a short pass along the ground to Denzel Dumfries, Denzel Dumfries under pressure, carries the ball under pressure, plays a medium pass back along the ground to Stefan de Vrij, Stefan de Vrij under pressure, carries the ball under pressure, plays a medium pass along the ground to Virgil van Dijk",161,0.2978846281766891,0.08887926737467446,0.0,0.2666378021240234,0.0,0.0799669846892356,0.0048676952719688,0.0750992894172668,7,57,5,43,0,2,6,0,0.0,1,0,0,0.0,1,1,0,0.0,2,6,0,0,1,0,0,0,1,3,0,2
FOX,42,2,Throw-in for England at BVB Stadion Dortmund.,General,"[41:13] Tijjani Reijnders under pressure, carries the ball under pressure, plays a medium pass forward along the ground to Xavi Simons, Xavi Simons under pressure, carries the ball under pressure, plays a medium pass forward along the ground to Denzel Dumfries into the left attacking third, but it goes out of play . Kieran Trippier under pressure, plays a medium pass forward through the air to Harry Kane",162,0.2807429460808635,0.08548377950986226,0.0,0.2564513385295868,0.0,0.0799669846892356,-0.0535125695168972,0.1334795542061329,7,68,5,51,0,2,5,0,0.0,1,0,0,0.0,1,1,0,0.0,2,5,0,0,1,0,0,0,1,3,0,2
