data_source,minute,sequence_rank,real_commentary,real_type,our_sequence_commentary,sequence_id,average_score,average_score_no_sentiment,TF-IDF,Embeddings_BERT,content_overlap_ratio,real_sentiment,our_sentiment,sentiment_diff,real_word_count,our_word_count,real_content_words,our_content_words,matching_content_words,real_unique_players,our_unique_players,matching_players,entity_players_match,real_unique_teams,our_unique_teams,matching_teams,entity_teams_match,real_unique_events,our_unique_events,matching_events,entity_events_match,real_player_mentions,our_player_mentions,real_player_repetitions,our_player_repetitions,real_team_mentions,our_team_mentions,real_team_repetitions,our_team_repetitions,real_event_mentions,our_event_mentions,real_event_repetitions,our_event_repetitions
FLASHSCORE,15,4,"Nuno Mendes (Portugal) attempted to create a dangerous situation in front of goal by sending a cross into the box, but the defence easily dealt with the threat.",General,"[14:45] João Pedro Cavaco Cancelo under pressure, plays a short pass along the ground to Bruno Miguel Borges Fernandes",78,0.3801065297836303,0.18130810695909652,0.0917169343836068,0.4522073864936828,0.0,-0.0061700418591499,0.0173281598836183,0.0234982017427682,28,19,17,15,0,1,2,0,0.0,1,0,0,0.0,3,1,0,0.0,1,2,0,0,1,0,0,0,3,1,0,0
FLASHSCORE,15,5,"Nuno Mendes (Portugal) attempted to create a dangerous situation in front of goal by sending a cross into the box, but the defence easily dealt with the threat.",General,"[14:46] Bruno Miguel Borges Fernandes under pressure, carries the ball under pressure, plays a short pass along the ground to Vitor Machado Ferreira, Vitor Machado Ferreira under pressure, carries the ball - BUT LOSES IT! . Lukáš Provod closes down Vitor Machado Ferreira . Vitor Machado Ferreira under MASSIVE pressure, plays a short pass along the ground to João Pedro Cavaco Cancelo",79,0.3447999977371414,0.1924219187168704,0.1264988053048928,0.4507669508457184,0.0,-0.0061700418591499,-0.2042358070611953,0.1980657652020454,28,62,17,48,0,1,4,0,0.0,1,0,0,0.0,3,1,0,0.0,1,4,0,0,1,0,0,0,3,2,0,1
FLASHSCORE,15,6,"Nuno Mendes (Portugal) attempted to create a dangerous situation in front of goal by sending a cross into the box, but the defence easily dealt with the threat.",General,[14:11] Vitor Machado Ferreira wins the ball back,75,0.343268205558908,0.14997054035220145,0.0991979210005283,0.350713700056076,0.0,-0.0061700418591499,0.0706687569618225,0.0768387988209724,28,8,17,6,0,1,1,0,0.0,1,0,0,0.0,3,0,0,0.0,1,1,0,0,1,0,0,0,3,0,0,0
FLASHSCORE,17,1,Nuno Mendes (Portugal) receives a pass and decides to smash the ball from long range. His poor effort sails well wide of the right post. The ball is off of the pitch and it's a goal kick for Czech Republic.,Shot,"[16:50] From the goal kick, Rúben Santos Gato Alves Dias under pressure, plays a short pass through the air to Cristiano Ronaldo dos Santos Aveiro, INTERCEPTED! Portugal loses the ball . Patrik Schick in the duel, From the goal kick, Lukáš Provod under pressure, plays a short pass through the air to Tomáš Souček, but the pass doesn't find its target, Ladislav Krejčí closes down the ball carrier . Cristiano Ronaldo dos Santos Aveiro wins the ball back",89,0.4777385644659034,0.381500544156582,0.3571678093828235,0.6996145248413086,0.087719298245614,-0.3570173978805542,-0.1234700232744216,0.2335473746061325,40,78,24,57,5,3,7,0,0.0,2,1,1,0.5,4,3,3,0.75,3,7,0,0,2,1,0,0,4,7,0,4
FLASHSCORE,17,2,Nuno Mendes (Portugal) receives a pass and decides to smash the ball from long range. His poor effort sails well wide of the right post. The ball is off of the pitch and it's a goal kick for Czech Republic.,Shot,"[16:08] Nuno Mendes under pressure, carries the ball from the central attacking third into the right attacking third After carrying forward, Nuno Mendes under pressure, shoots with the left foot from the right attacking third from long range (30m) - just wide!",87,0.440510465444381,0.41240844212141964,0.3260524720913163,0.7269623279571533,0.1842105263157894,-0.3570173978805542,0.1181660667061805,0.4751834645867347,40,42,24,31,7,3,1,1,0.3333333333333333,2,0,0,0.0,4,0,0,0.0,3,1,0,0,2,0,0,0,4,0,0,0
FLASHSCORE,17,3,Nuno Mendes (Portugal) receives a pass and decides to smash the ball from long range. His poor effort sails well wide of the right post. The ball is off of the pitch and it's a goal kick for Czech Republic.,Shot,"[16:11] The goalkeeper deals with it From the goal kick, Jindřich Staněk under pressure, plays a long ball forward through the air to Patrik Schick, but the pass doesn't find its target",88,0.4364777125606428,0.35802606023874417,0.341708851916232,0.6007903814315796,0.131578947368421,-0.3570173978805542,-0.0288500674068927,0.3281673304736614,40,32,24,20,5,3,2,0,0.0,2,0,0,0.0,4,3,3,0.75,3,2,0,0,2,0,0,0,4,4,0,1
FLASHSCORE,17,4,Nuno Mendes (Portugal) receives a pass and decides to smash the ball from long range. His poor effort sails well wide of the right post. The ball is off of the pitch and it's a goal kick for Czech Republic.,Shot,"[16:53] Cristiano Ronaldo dos Santos Aveiro under pressure, carries the ball - BUT LOSES IT! . Pavel Šulc closes down Cristiano Ronaldo dos Santos Aveiro . Cristiano Ronaldo dos Santos Aveiro under MASSIVE pressure, plays a medium pass along the ground to João Pedro Cavaco Cancelo, João Pedro Cavaco Cancelo surges forward on a BRILLIANT run from the central midfield into the right attacking third under pressure, plays a long pass back along the ground to Kléper Laveran Lima Ferreira",90,0.3888218753396893,0.25586172645084393,0.1980526435086018,0.5017359256744385,0.0677966101694915,-0.3570173978805542,-0.1447197198867797,0.2122976779937744,40,80,24,62,4,3,5,0,0.0,2,0,0,0.0,4,1,1,0.25,3,5,0,0,2,0,0,0,4,2,0,1
FLASHSCORE,19,1,"Bruno Fernandes (Portugal) sends the ball into the box from the side of the pitch, but his cross is blocked. The referee points to the corner flag. It's a corner to Portugal.",Corner,"[18:18] Vitor Machado Ferreira under pressure, carries the ball under pressure, plays a medium pass forward along the ground to José Diogo Dalot Teixeira into the left attacking third, José Diogo Dalot Teixeira receives under pressure in the left attacking third under pressure, carries the ball under pressure, plays a dangerous short pass along the ground to Bruno Miguel Borges Fernandes into the DANGER ZONE",96,0.4829233886479892,0.32159663634890423,0.3228004656864073,0.5444284677505493,0.0975609756097561,0.0268587879836559,-0.0062375664710998,0.0330963544547557,32,65,17,52,4,2,3,1,0.5,1,0,0,0.0,3,1,0,0.0,2,3,0,0,2,0,1,0,4,2,1,1
FLASHSCORE,19,2,"Bruno Fernandes (Portugal) sends the ball into the box from the side of the pitch, but his cross is blocked. The referee points to the corner flag. It's a corner to Portugal.",Corner,"[18:29] Vitor Machado Ferreira under pressure, carries the ball under pressure, plays a dangerous short pass forward along the ground to Bernardo Mota Veiga de Carvalho e Silva into the DANGER ZONE, Bernardo Mota Veiga de Carvalho e Silva receives under pressure in the left attacking third under pressure, carries the ball under pressure, plays a dangerous short pass along the ground to José Diogo Dalot Teixeira into the DANGER ZONE",98,0.4604107284070921,0.2917809142532443,0.2980712438467443,0.530759871006012,0.0465116279069767,0.0268587879836559,-0.0068410411477088,0.0336998291313648,32,71,17,54,2,2,5,0,0.0,1,0,0,0.0,3,1,0,0.0,2,5,0,0,2,0,1,0,4,2,1,1
FLASHSCORE,19,3,"Bruno Fernandes (Portugal) sends the ball into the box from the side of the pitch, but his cross is blocked. The referee points to the corner flag. It's a corner to Portugal.",Corner,"[18:25] Ladislav Krejčí closes down Bruno Miguel Borges Fernandes . Bernardo Mota Veiga de Carvalho e Silva receives under pressure in the left attacking third under pressure, carries the ball is dispossessed by Ladislav Krejčí! . Ladislav Krejčí in the duel",97,0.4261986494796899,0.25059995834859566,0.2154005352677042,0.450685054063797,0.0857142857142857,0.0268587879836559,-0.0201464891433715,0.0470052771270275,32,41,17,29,3,2,5,1,0.5,1,0,0,0.0,3,0,0,0.0,2,5,0,0,2,0,1,0,4,0,1,0
FLASHSCORE,19,4,"Diogo Dalot (Portugal) serves up a nice cross, but the defence clears the danger.",General,"[18:33] Crucial block by David Doudera! . Cristiano Ronaldo dos Santos Aveiro in the duel . Tomáš Holeš clears the danger, Vladimír Coufal clears the danger, Jan Kuchta clears the danger",99,0.4085214645889088,0.27253181056535036,0.3348707186089693,0.4027247130870819,0.08,0.3675955533981323,0.1840859800577163,0.1835095733404159,14,31,9,22,2,1,5,0,0.0,1,0,0,0.0,1,1,0,0.0,1,5,0,0,1,0,0,0,1,1,0,0
FLASHSCORE,19,5,"Bruno Fernandes (Portugal) sends the ball into the box from the side of the pitch, but his cross is blocked. The referee points to the corner flag. It's a corner to Portugal.",Corner,"[18:33] Crucial block by David Doudera! . Cristiano Ronaldo dos Santos Aveiro in the duel . Tomáš Holeš clears the danger, Vladimír Coufal clears the danger, Jan Kuchta clears the danger",99,0.3731788836559772,0.21664757556598976,0.2550522693062304,0.3948904573917389,0.0,0.0268587879836559,0.1840859800577163,0.1572271920740604,32,31,17,22,0,2,5,0,0.0,1,0,0,0.0,3,1,1,0.3333333333333333,2,5,0,0,2,0,1,0,4,1,1,0
FLASHSCORE,19,6,"Diogo Dalot (Portugal) serves up a nice cross, but the defence clears the danger.",General,"[18:18] Vitor Machado Ferreira under pressure, carries the ball under pressure, plays a medium pass forward along the ground to José Diogo Dalot Teixeira into the left attacking third, José Diogo Dalot Teixeira receives under pressure in the left attacking third under pressure, carries the ball under pressure, plays a dangerous short pass along the ground to Bruno Miguel Borges Fernandes into the DANGER ZONE",96,0.357941247405921,0.2685327031643054,0.2316437160266027,0.4906210601329803,0.0833333333333333,0.3675955533981323,-0.0062375664710998,0.3738331198692322,14,65,9,52,3,1,3,0,0.0,1,0,0,0.0,1,1,0,0.0,1,3,0,0,1,0,0,0,1,2,0,1
FLASHSCORE,19,7,"Diogo Dalot (Portugal) serves up a nice cross, but the defence clears the danger.",General,"[18:29] Vitor Machado Ferreira under pressure, carries the ball under pressure, plays a dangerous short pass forward along the ground to Bernardo Mota Veiga de Carvalho e Silva into the DANGER ZONE, Bernardo Mota Veiga de Carvalho e Silva receives under pressure in the left attacking third under pressure, carries the ball under pressure, plays a dangerous short pass along the ground to José Diogo Dalot Teixeira into the DANGER ZONE",98,0.3452445834833714,0.2518049761597756,0.2128017003171971,0.4592798948287964,0.0833333333333333,0.3675955533981323,-0.0068410411477088,0.3744365945458412,14,71,9,54,3,1,5,0,0.0,1,0,0,0.0,1,1,0,0.0,1,5,0,0,1,0,0,0,1,2,0,1
FLASHSCORE,19,8,"Diogo Dalot (Portugal) serves up a nice cross, but the defence clears the danger.",General,"[18:25] Ladislav Krejčí closes down Bruno Miguel Borges Fernandes . Bernardo Mota Veiga de Carvalho e Silva receives under pressure in the left attacking third under pressure, carries the ball is dispossessed by Ladislav Krejčí! . Ladislav Krejčí in the duel",97,0.2806164301137017,0.1700692543321036,0.1099856999317356,0.4002220630645752,0.0,0.3675955533981323,-0.0201464891433715,0.3877420425415039,14,41,9,29,0,1,5,0,0.0,1,0,0,0.0,1,0,0,0.0,1,5,0,0,1,0,0,0,1,0,0,0
FLASHSCORE,20,1,"Vitinha (Portugal) swings in the corner, but it's comfortably cleared away.",Corner,"[19:21] Vitor Machado Ferreira under pressure, delivers the corner a dangerous long ball through the air to Rúben Santos Gato Alves Dias into the central attacking third, but the pass doesn't find its target, Rúben Santos Gato Alves Dias receives under pressure in the central attacking third . Vladimír Coufal clears the danger . Kléper Laveran Lima Ferreira closes down Vladimír Coufal . Jan Kuchta clears the danger",100,0.3419045107526316,0.1991529849784551,0.1597133054811599,0.4144898355007171,0.0232558139534883,0.1828110367059707,-0.0470298752188682,0.229840911924839,11,68,7,52,1,1,4,0,0.0,1,0,0,0.0,1,2,1,1.0,1,5,0,1,1,0,0,0,1,2,0,0
FLASHSCORE,20,2,"Vitinha (Portugal) swings in the corner, but it's comfortably cleared away.",Corner,"[19:52] João Pedro Cavaco Cancelo under pressure, carries the ball under pressure, plays a medium pass along the ground to Bruno Miguel Borges Fernandes, Bruno Miguel Borges Fernandes under pressure, carries the ball under pressure, plays a short pass back along the ground to Kléper Laveran Lima Ferreira, Kléper Laveran Lima Ferreira under pressure, carries the ball",102,0.2963811973905286,0.11847932945366978,0.0656127873264634,0.2898252010345459,0.0,0.1828110367059707,0.0128978379070758,0.1699131987988948,11,57,7,47,0,1,3,0,0.0,1,0,0,0.0,1,1,0,0.0,1,3,0,0,1,0,0,0,1,2,0,1
FLASHSCORE,20,3,"Vitinha (Portugal) swings in the corner, but it's comfortably cleared away.",Corner,"[19:41] Rúben Santos Gato Alves Dias under pressure, plays a short pass along the ground to Bruno Miguel Borges Fernandes, Bruno Miguel Borges Fernandes under pressure, drives forward with the ball from the left midfield into the central midfield under pressure, plays a medium pass along the ground to Nuno Mendes, Nuno Mendes under pressure, carries the ball under pressure, plays a medium pass forward along the ground to Vitor Machado Ferreira",101,0.2946420907108996,0.1129904754547959,0.0819900237288134,0.2569814026355743,0.0,0.1828110367059707,0.0224079731851816,0.1604030635207891,11,72,7,56,0,1,4,0,0.0,1,0,0,0.0,1,1,0,0.0,1,4,0,0,1,0,0,0,1,3,0,2
FLASHSCORE,20,4,"Vitinha (Portugal) swings in the corner, but it's comfortably cleared away.",Corner,"[19:58] Nuno Mendes under pressure, carries the ball under pressure, plays a short pass along the ground to João Pedro Cavaco Cancelo, João Pedro Cavaco Cancelo under pressure, carries the ball - BUT LOSES IT! . Pavel Šulc closes down João Pedro Cavaco Cancelo . João Pedro Cavaco Cancelo under MASSIVE pressure, plays a long pass along the ground to Rúben Santos Gato Alves Dias",103,0.2660476736469384,0.14006412820595052,0.0803550719194873,0.3398373126983642,0.0,0.1828110367059707,-0.1731906533241272,0.3560016900300979,11,65,7,51,0,1,4,0,0.0,1,0,0,0.0,1,1,0,0.0,1,4,0,0,1,0,0,0,1,2,0,1
FLASHSCORE,22,1,"Ruben Dias (Portugal) gets on the end of a good pass and from mid-range he unleashes a decent strike, but the shot is blocked by the defender.",General,"[21:19] Crucial block by Pavel Šulc!, The goalkeeper deals with it . Bernardo Mota Veiga de Carvalho e Silva under pressure, delivers the corner a dangerous short pass along the ground to Vitor Machado Ferreira into the DANGER ZONE, Vitor Machado Ferreira receives under pressure in the left attacking third under pressure, delivers the corner a dangerous short pass to Rafael Alexandre Conceição Leão into the DANGER ZONE, but the pass doesn't find its target",112,0.3851819257096973,0.30394062584062775,0.2512252076329194,0.640988826751709,0.0196078431372549,0.3038402199745178,-0.0672539547085762,0.371094174683094,27,75,15,53,1,1,6,0,0.0,1,0,0,0.0,4,4,2,0.5,1,6,0,0,1,0,0,0,4,7,0,3
FLASHSCORE,22,2,Vitinha (Portugal) takes the corner but fails to find any of his teammates.,Corner,"[21:19] Crucial block by Pavel Šulc!, The goalkeeper deals with it . Bernardo Mota Veiga de Carvalho e Silva under pressure, delivers the corner a dangerous short pass along the ground to Vitor Machado Ferreira into the DANGER ZONE, Vitor Machado Ferreira receives under pressure in the left attacking third under pressure, delivers the corner a dangerous short pass to Rafael Alexandre Conceição Leão into the DANGER ZONE, but the pass doesn't find its target",112,0.3780175116909005,0.2439716886815041,0.1904795485005421,0.4949238896369934,0.0465116279069767,-0.2870989739894867,-0.0672539547085762,0.2198450192809105,13,75,8,53,2,1,6,0,0.0,1,0,0,0.0,1,4,1,1.0,1,6,0,0,1,0,0,0,1,7,0,3
FLASHSCORE,22,3,Vitinha (Portugal) takes the corner but fails to find any of his teammates.,Corner,"[21:12] Vitor Machado Ferreira under pressure, carries the ball under pressure, plays a long pass along the ground to Rúben Santos Gato Alves Dias into the left attacking third, Rúben Santos Gato Alves Dias receives under pressure in the left attacking third under pressure, carries the ball - NOW IN THE DANGER ZONE! After carrying forward, Rúben Santos Gato Alves Dias under pressure, shoots with the right foot from a DANGEROUS position - BLOCKED!",111,0.3534631742915866,0.16527031049216542,0.0895386393393503,0.406272292137146,0.0,-0.2870989739894867,-0.2051407396793365,0.0819582343101501,13,74,8,57,0,1,2,0,0.0,1,0,0,0.0,1,2,0,0.0,1,2,0,0,1,0,0,0,1,2,0,0
FLASHSCORE,22,4,"Ruben Dias (Portugal) gets on the end of a good pass and from mid-range he unleashes a decent strike, but the shot is blocked by the defender.",General,"[21:08] Rafael Alexandre Conceição Leão under pressure, carries the ball under pressure, plays a dangerous medium pass back along the ground to Nuno Mendes into the DANGER ZONE, Nuno Mendes under pressure, plays a short pass along the ground to Vitor Machado Ferreira, Vitor Machado Ferreira under pressure, plays a short pass along the ground to Nuno Mendes, Nuno Mendes under pressure, carries the ball",110,0.3488690400051556,0.24308144717448046,0.1537014335576308,0.5492271184921265,0.0263157894736842,0.3038402199745178,-0.0299279615283012,0.333768181502819,27,65,15,52,1,1,3,0,0.0,1,0,0,0.0,4,1,1,0.25,1,3,0,0,1,0,0,0,4,3,0,2
FLASHSCORE,22,5,"Ruben Dias (Portugal) gets on the end of a good pass and from mid-range he unleashes a decent strike, but the shot is blocked by the defender.",General,"[21:12] Vitor Machado Ferreira under pressure, carries the ball under pressure, plays a long pass along the ground to Rúben Santos Gato Alves Dias into the left attacking third, Rúben Santos Gato Alves Dias receives under pressure in the left attacking third under pressure, carries the ball - NOW IN THE DANGER ZONE! After carrying forward, Rúben Santos Gato Alves Dias under pressure, shoots with the right foot from a DANGEROUS position - BLOCKED!",111,0.3487550963552858,0.30133378169166586,0.2104642134752397,0.6283197402954102,0.0652173913043478,0.3038402199745178,-0.2051407396793365,0.5089809596538544,27,74,15,57,3,1,2,1,1.0,1,0,0,0.0,4,2,2,0.5,1,2,0,0,1,0,0,0,4,2,0,0
FLASHSCORE,22,6,Vitinha (Portugal) takes the corner but fails to find any of his teammates.,Corner,"[21:08] Rafael Alexandre Conceição Leão under pressure, carries the ball under pressure, plays a dangerous medium pass back along the ground to Nuno Mendes into the DANGER ZONE, Nuno Mendes under pressure, plays a short pass along the ground to Vitor Machado Ferreira, Vitor Machado Ferreira under pressure, plays a short pass along the ground to Nuno Mendes, Nuno Mendes under pressure, carries the ball",110,0.3055411864869986,0.1597785861363933,0.0988708171459811,0.3804649412631988,0.0,-0.2870989739894867,-0.0299279615283012,0.2571710124611854,13,65,8,52,0,1,3,0,0.0,1,0,0,0.0,1,1,0,0.0,1,3,0,0,1,0,0,0,1,3,0,2
FLASHSCORE,22,7,Vitinha (Portugal) looks like he will be the one to try and deliver a quality ball into the penalty box from the corner kick.,Corner,"[21:19] Crucial block by Pavel Šulc!, The goalkeeper deals with it . Bernardo Mota Veiga de Carvalho e Silva under pressure, delivers the corner a dangerous short pass along the ground to Vitor Machado Ferreira into the DANGER ZONE, Vitor Machado Ferreira receives under pressure in the left attacking third under pressure, delivers the corner a dangerous short pass to Rafael Alexandre Conceição Leão into the DANGER ZONE, but the pass doesn't find its target",112,0.2961380970510384,0.2535883666121351,0.2767885076216653,0.4431602656841278,0.0408163265306122,0.5089587569236755,-0.0672539547085762,0.5762127116322517,24,75,14,53,2,1,6,0,0.0,1,0,0,0.0,2,4,1,0.5,1,6,0,0,1,0,0,0,2,7,0,3
FLASHSCORE,22,8,Vitinha (Portugal) looks like he will be the one to try and deliver a quality ball into the penalty box from the corner kick.,Corner,"[21:08] Rafael Alexandre Conceição Leão under pressure, carries the ball under pressure, plays a dangerous medium pass back along the ground to Nuno Mendes into the DANGER ZONE, Nuno Mendes under pressure, plays a short pass along the ground to Vitor Machado Ferreira, Vitor Machado Ferreira under pressure, plays a short pass along the ground to Nuno Mendes, Nuno Mendes under pressure, carries the ball",110,0.2889586920119784,0.23157382883329672,0.1915742089327686,0.4475917220115661,0.0555555555555555,0.5089587569236755,-0.0299279615283012,0.5388867184519768,24,65,14,52,2,1,3,0,0.0,1,0,0,0.0,2,1,0,0.0,1,3,0,0,1,0,0,0,2,3,0,2
FLASHSCORE,22,9,Vitinha (Portugal) looks like he will be the one to try and deliver a quality ball into the penalty box from the corner kick.,Corner,"[21:12] Vitor Machado Ferreira under pressure, carries the ball under pressure, plays a long pass along the ground to Rúben Santos Gato Alves Dias into the left attacking third, Rúben Santos Gato Alves Dias receives under pressure in the left attacking third under pressure, carries the ball - NOW IN THE DANGER ZONE! After carrying forward, Rúben Santos Gato Alves Dias under pressure, shoots with the right foot from a DANGEROUS position - BLOCKED!",111,0.2431487307130788,0.22889813981844254,0.214115227894997,0.4291009306907654,0.0434782608695652,0.5089587569236755,-0.2051407396793365,0.7140994966030121,24,74,14,57,2,1,2,0,0.0,1,0,0,0.0,2,2,0,0.0,1,2,0,0,1,0,0,0,2,2,0,0
FLASHSCORE,23,1,"Joao Cancelo (Portugal) unleashed a monstrous piledriver. He controlled a pass, glanced up at goal and shot from the edge of the box. It could have been a difficult one for the keeper, but the ball fortunately hit one of the defenders and ball bounced away.",General,"[22:18] Rúben Santos Gato Alves Dias under pressure, carries the ball under pressure, delivers the corner a medium pass forward along the ground to Bernardo Mota Veiga de Carvalho e Silva, Bernardo Mota Veiga de Carvalho e Silva surges forward on a BRILLIANT run from the left midfield into the left attacking third under pressure, delivers the corner a short pass along the ground to Bruno Miguel Borges Fernandes . Jan Kuchta closes down Bernardo Mota Veiga de Carvalho e Silva",114,0.4375881762506034,0.25022382106403057,0.2187650259348513,0.4974236786365509,0.0344827586206896,0.1117309033870697,0.1114121451973915,0.0003187581896781,46,81,24,59,2,3,6,0,0.0,1,0,0,0.0,3,2,1,0.3333333333333333,3,6,0,0,1,0,0,0,3,4,0,2
FLASHSCORE,23,2,"Joao Cancelo (Portugal) unleashed a monstrous piledriver. He controlled a pass, glanced up at goal and shot from the edge of the box. It could have been a difficult one for the keeper, but the ball fortunately hit one of the defenders and ball bounced away.",General,"[22:56] Crucial block by Vladimír Coufal!, The goalkeeper deals with it, Tomáš Holeš closes down the ball carrier . João Pedro Cavaco Cancelo under MASSIVE pressure, plays a dangerous short pass to Rafael Alexandre Conceição Leão into the DANGER ZONE, Rafael Alexandre Conceição Leão receives under pressure in the right attacking third",121,0.4303478366282377,0.2946840214923743,0.2110851231294611,0.6163631677627563,0.0566037735849056,0.1117309033870697,-0.0509298145771026,0.1626607179641723,46,52,24,40,3,3,3,1,0.3333333333333333,1,0,0,0.0,3,3,2,0.6666666666666666,3,3,0,0,1,0,0,0,3,3,0,0
FLASHSCORE,23,3,"Joao Cancelo (Portugal) unleashed a monstrous piledriver. He controlled a pass, glanced up at goal and shot from the edge of the box. It could have been a difficult one for the keeper, but the ball fortunately hit one of the defenders and ball bounced away.",General,"[22:44] José Diogo Dalot Teixeira receives under pressure in the left attacking third under pressure, carries the ball under pressure, plays a dangerous short pass back along the ground to Bruno Miguel Borges Fernandes into the DANGER ZONE, Bruno Miguel Borges Fernandes receives under pressure in the left attacking third under pressure, carries the ball",119,0.4012168576222785,0.24452180604499288,0.2099541602294332,0.4801329970359802,0.0434782608695652,0.1117309033870697,-0.0169670842587947,0.1286979876458645,46,55,24,44,2,3,2,0,0.0,1,0,0,0.0,3,1,1,0.3333333333333333,3,2,0,0,1,0,0,0,3,1,0,0
FLASHSCORE,23,4,"Joao Cancelo (Portugal) unleashed a monstrous piledriver. He controlled a pass, glanced up at goal and shot from the edge of the box. It could have been a difficult one for the keeper, but the ball fortunately hit one of the defenders and ball bounced away.",General,"[22:26] Jan Kuchta under pressure, carries the ball under pressure, plays a short pass along the ground to David Doudera . Bruno Miguel Borges Fernandes closes down Jan Kuchta . David Doudera under pressure, carries the ball under pressure, plays a medium pass forward along the ground to Patrik Schick",116,0.3708356941421771,0.20049954594737204,0.1819378103539932,0.3730491995811462,0.0465116279069767,0.1117309033870697,-0.0064249578863382,0.1181558612734079,46,50,24,39,2,3,4,0,0.0,1,0,0,0.0,3,1,1,0.3333333333333333,3,4,0,0,1,0,0,0,3,2,0,1
FLASHSCORE,23,5,"Joao Cancelo (Portugal) unleashed a monstrous piledriver. He controlled a pass, glanced up at goal and shot from the edge of the box. It could have been a difficult one for the keeper, but the ball fortunately hit one of the defenders and ball bounced away.",General,"[22:02] Kléper Laveran Lima Ferreira loses control under pressure! . David Doudera wins the ball back under pressure, carries the ball - BUT LOSES IT! . Rúben Santos Gato Alves Dias closes down David Doudera . David Doudera under MASSIVE pressure, delivers the corner a long ball forward through the air to Lukáš Provod into the left attacking third, but the pass doesn't find its target",113,0.3293411967327508,0.26455332996716935,0.2714445228266863,0.4877327084541321,0.0344827586206896,0.1117309033870697,-0.364564299583435,0.4762952029705047,46,66,24,49,2,3,4,0,0.0,1,0,0,0.0,3,2,1,0.3333333333333333,3,4,0,0,1,0,0,0,3,2,0,0
FLASHSCORE,23,6,"Joao Cancelo (Portugal) unleashed a monstrous piledriver. He controlled a pass, glanced up at goal and shot from the edge of the box. It could have been a difficult one for the keeper, but the ball fortunately hit one of the defenders and ball bounced away.",General,"[22:35] Kléper Laveran Lima Ferreira under pressure, carries the ball under pressure, plays a short pass along the ground to Vitor Machado Ferreira, Vitor Machado Ferreira under pressure, carries the ball - BUT LOSES IT! . Patrik Schick closes down Vitor Machado Ferreira . Vitor Machado Ferreira under MASSIVE pressure, plays a short pass along the ground to Rúben Santos Gato Alves Dias, but the pass doesn't find its target",118,0.327775487240005,0.2469824372872359,0.1916981201882732,0.5084328651428223,0.0408163265306122,0.1117309033870697,-0.3181144595146179,0.4298453629016876,46,70,24,53,2,3,3,0,0.0,1,0,0,0.0,3,1,1,0.3333333333333333,3,4,0,1,1,0,0,0,3,3,0,2
FLASHSCORE,23,7,"Joao Cancelo (Portugal) unleashed a monstrous piledriver. He controlled a pass, glanced up at goal and shot from the edge of the box. It could have been a difficult one for the keeper, but the ball fortunately hit one of the defenders and ball bounced away.",General,"[22:32] Pavel Šulc under pressure, carries the ball loses control under pressure! . José Diogo Dalot Teixeira under pressure, plays a long pass back along the ground to Kléper Laveran Lima Ferreira",117,0.3124844646893047,0.2038287558743825,0.1354146984415237,0.4284525215625763,0.0476190476190476,0.1117309033870697,-0.2498175054788589,0.3615484088659286,46,32,24,26,2,3,3,0,0.0,1,0,0,0.0,3,1,1,0.3333333333333333,3,3,0,0,1,0,0,0,3,1,0,0
FLASHSCORE,23,8,"Joao Cancelo (Portugal) unleashed a monstrous piledriver. He controlled a pass, glanced up at goal and shot from the edge of the box. It could have been a difficult one for the keeper, but the ball fortunately hit one of the defenders and ball bounced away.",General,[22:26] Jan Kuchta in the duel,115,0.2988852291946523,0.09553468992576504,0.1295710882623644,0.1570329815149307,0.0,0.1117309033870697,0.0206677503883838,0.0910631529986858,46,6,24,3,0,3,1,0,0.0,1,0,0,0.0,3,0,0,0.0,3,1,0,0,1,0,0,0,3,0,0,0
FLASHSCORE,23,9,"Joao Cancelo (Portugal) unleashed a monstrous piledriver. He controlled a pass, glanced up at goal and shot from the edge of the box. It could have been a difficult one for the keeper, but the ball fortunately hit one of the defenders and ball bounced away.",General,"[22:52] João Pedro Cavaco Cancelo under pressure, carries the ball - BUT LOSES IT! . Lukáš Provod closes down João Pedro Cavaco Cancelo . João Pedro Cavaco Cancelo under MASSIVE pressure, shoots with the right foot from a DANGEROUS position - BLOCKED!",120,0.2519347680523857,0.27782753280995487,0.1595765820800721,0.6239060163497925,0.05,0.1117309033870697,-0.714012622833252,0.8257435262203217,46,42,24,30,2,3,2,1,0.3333333333333333,1,0,0,0.0,3,1,0,0.0,3,2,0,0,1,0,0,0,3,1,0,0
FLASHSCORE,24,1,Vitinha (Portugal) quickly takes the corner kick with a short pass.,Corner,"[23:17] Crucial block by Lukáš Provod!, The goalkeeper deals with it . Vitor Machado Ferreira under pressure, delivers the corner a dangerous short pass along the ground to Bernardo Mota Veiga de Carvalho e Silva into the DANGER ZONE, Bernardo Mota Veiga de Carvalho e Silva receives under pressure in the right attacking third under pressure, carries the ball",124,0.4188706625877197,0.2744246563154295,0.1941798563825109,0.5480130314826965,0.081081081081081,0.1194908544421196,-0.0283004641532897,0.1477913185954094,11,59,8,41,3,1,5,0,0.0,1,0,0,0.0,2,4,2,1.0,1,5,0,0,1,0,0,0,2,4,0,0
